index,DonBosco_Temp,DonBosco_RH,Nord_Temp,Nord_RH,Nord_Pressure,Nord_Precip,Nord_Radiation,Ost_Temp,Ost_RH,Ost_Pressure,Sud_Temp,Sud_RH,West_Temp,West_RH
2018-12-01,-0.9958333333333332,86.91666666666667,-0.8041666666666667,83.08333333333333,979.9958333333334,0.0,63.237500000000004,-1.2291666666666667,98.625,975.7583333333333,-1.0083333333333333,84.91666666666667,-0.7541666666666668,86.33333333333333
2018-12-02,-1.175,97.75,-0.5125000000000001,94.79166666666667,976.0166666666668,0.0,24.3125,-1.1875,100.0,971.7916666666666,-1.4291666666666665,96.75,-0.6749999999999999,97.85
2018-12-03,4.070833333333334,90.125,4.920833333333333,83.91666666666667,971.2624999999999,0.0020833333333333333,59.03333333333334,3.9125,98.95833333333333,967.1708333333332,3.6916666666666664,90.41666666666667,4.4125000000000005,88.70833333333333
2018-12-04,7.1625000000000005,78.45833333333333,7.104166666666667,77.0,974.7291666666666,0.0,77.03750000000001,7.2625,87.75,970.5833333333334,6.795833333333333,79.875,7.45,77.625
2018-12-05,4.175,78.45833333333333,3.7083333333333335,77.08333333333333,987.6041666666666,0.0,40.67916666666667,3.975,93.5,983.6458333333334,3.8708333333333336,80.29166666666667,4.1875,78.75
2018-12-06,2.7541666666666664,85.0,2.983333333333333,80.0,984.0166666666668,0.0,22.1375,2.620833333333333,98.0,979.9875000000001,2.6458333333333335,83.29166666666667,2.9375,84.25
2018-12-07,3.5416666666666665,89.41666666666667,3.8166666666666664,85.79166666666667,977.1458333333334,0.0,49.5375,3.358333333333333,98.79166666666667,973.0041666666666,2.9958333333333336,89.08333333333333,3.983333333333333,88.45833333333333
2018-12-08,5.070833333333334,92.0,5.125,89.25,971.4875000000001,0.11625,34.170833333333334,4.8875,100.0,967.3458333333333,4.483333333333333,95.375,5.3999999999999995,88.70833333333333
2018-12-09,2.2791666666666663,89.375,2.7916666666666665,82.0,966.3874999999999,0.0,44.17083333333333,2.1999999999999997,99.125,962.0625,1.2874999999999999,92.29166666666667,2.7541666666666664,87.5
2018-12-10,2.4916666666666667,85.25,2.345833333333333,84.95833333333333,973.2541666666666,0.004166666666666667,40.46666666666666,2.4166666666666665,94.375,969.0208333333334,1.9375,85.5,2.725,85.29166666666667
2018-12-11,1.5958333333333332,74.625,1.5041666666666667,74.66666666666667,976.3083333333334,0.0020833333333333333,71.19583333333334,1.4874999999999998,82.04166666666667,972.1625,1.0208333333333333,77.375,1.9124999999999999,74.79166666666667
2018-12-12,3.033333333333333,62.083333333333336,3.1,60.083333333333336,978.3708333333334,0.0,47.050000000000004,2.966666666666667,73.5,974.2833333333333,2.2708333333333335,67.25,3.404166666666667,61.666666666666664
2018-12-13,0.15833333333333333,90.83333333333333,0.32083333333333336,85.875,979.7541666666666,0.0,9.441666666666666,0.041666666666666664,100.0,975.5791666666668,-0.08260869565217391,87.95652173913044,0.35000000000000003,90.45833333333333
2018-12-14,-0.8125,90.04166666666667,-0.6749999999999999,84.75,980.5041666666666,0.02291666666666667,22.5,-0.9625,100.0,976.2166666666667,-0.75,86.54166666666667,-0.5875,89.70833333333333
2018-12-15,-0.7125,76.79166666666667,-0.36250000000000004,71.625,980.3291666666668,0.0,60.74583333333334,-0.9333333333333332,87.83333333333333,976.0791666666668,-0.7291666666666666,79.04166666666667,-0.3208333333333333,74.45833333333333
2018-12-16,-4.1499999999999995,92.20833333333333,-3.4458333333333333,83.83333333333333,978.4166666666666,0.0,68.0375,-4.3,99.91666666666667,974.1458333333334,-4.575,90.79166666666667,-3.6999999999999997,91.16666666666667
2018-12-17,-2.5791666666666666,89.375,-1.9791666666666667,81.41666666666667,981.7416666666667,0.0,50.19166666666667,-2.9166666666666665,98.41666666666667,977.4916666666667,-3.1833333333333336,88.25,-2.2916666666666665,89.125
2018-12-18,-1.7666666666666666,89.875,-1.3416666666666668,85.5,987.9416666666666,0.0,77.95833333333333,-2.029166666666667,98.25,983.8874999999999,-2.441666666666667,87.54166666666667,-1.4291666666666665,89.54166666666667
2018-12-19,-0.8291666666666666,93.16666666666667,-0.13333333333333333,87.54166666666667,984.2624999999999,0.0,39.94166666666667,-0.8250000000000001,100.0,980.125,-1.075,90.45833333333333,-0.3458333333333334,92.70833333333333
2018-12-20,-0.4083333333333334,92.5,0.033333333333333326,87.83333333333333,981.1083333333332,0.07208333333333333,31.604166666666668,-0.5541666666666667,100.0,976.8708333333334,-0.44166666666666665,90.04166666666667,-0.16249999999999998,93.16666666666667
2018-12-21,-1.0791666666666666,97.54166666666667,-0.125,92.66666666666667,980.3833333333333,0.0,32.637499999999996,-0.9541666666666666,100.0,976.25,-1.2708333333333333,98.41666666666667,-0.6041666666666666,97.08333333333333
2018-12-22,2.4499999999999997,87.375,3.35,82.25,975.7708333333334,0.0,62.43333333333334,2.2624999999999997,97.91666666666667,971.5124999999999,1.4666666666666668,88.95833333333333,3.158333333333333,85.375
2018-12-23,3.4458333333333333,89.58333333333333,4.270833333333333,84.04166666666667,980.6541666666667,0.0,57.22083333333333,3.266666666666667,99.04166666666667,976.5041666666666,2.3666666666666667,89.91666666666667,4.425,86.125
