index,D_PM10K_mean,DonBosco_Temp_mean,DonBosco_RH_mean,N_PM10K_mean,Nord_Temp_mean,Nord_RH_mean,Nord_Pressure_mean,Nord_Precip_mean,Nord_Radiation_mean,Nord_Winddirection_mean,Nord_Windspeed_mean,Nord_peek_wind_speed_mean,O_PM10K_mean,Ost_Temp_mean,Ost_RH_mean,Ost_Pressure_mean,Ost_Winddirection_mean,Ost_Windspeed_mean,Ost_peek_wind_speed_mean,S_PM10K_mean,Sud_Temp_mean,Sud_RH_mean,Sud_Winddirection_mean,Sud_Windspeed_mean,Sud_peek_wind_speed_mean,W_PM10K_mean,West_Temp_mean,West_RH_mean,West_Winddirection_mean,West_Windspeed_mean,West_peek_wind_speed_mean,DonBosco_Temp_min,DonBosco_RH_min,Nord_Temp_min,Nord_RH_min,Nord_Pressure_min,Nord_Precip_min,Nord_Radiation_min,Nord_Winddirection_min,Nord_Windspeed_min,Nord_peek_wind_speed_min,Ost_Temp_min,Ost_RH_min,Ost_Pressure_min,Ost_Winddirection_min,Ost_Windspeed_min,Ost_peek_wind_speed_min,Sud_Temp_min,Sud_RH_min,Sud_Winddirection_min,Sud_Windspeed_min,Sud_peek_wind_speed_min,West_Temp_min,West_RH_min,West_Winddirection_min,West_Windspeed_min,West_peek_wind_speed_min,DonBosco_Temp_max,DonBosco_RH_max,Nord_Temp_max,Nord_RH_max,Nord_Pressure_max,Nord_Precip_max,Nord_Radiation_max,Nord_Winddirection_max,Nord_Windspeed_max,Nord_peek_wind_speed_max,Ost_Temp_max,Ost_RH_max,Ost_Pressure_max,Ost_Winddirection_max,Ost_Windspeed_max,Ost_peek_wind_speed_max,Sud_Temp_max,Sud_RH_max,Sud_Winddirection_max,Sud_Windspeed_max,Sud_peek_wind_speed_max,West_Temp_max,West_RH_max,West_Winddirection_max,West_Windspeed_max,West_peek_wind_speed_max,year,dayofyear,month_Apr,month_Aug,month_Dec,month_Feb,month_Jan,month_Jul,month_Jun,month_Mar,month_May,month_Nov,month_Oct,month_Sep,weekday_Friday,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,season_fall,season_spring,season_summer,season_winter,holiday,holiday_school
2018-07-21,18.570833333333333,21.833333333333332,71.04166666666667,14.841666666666667,20.858333333333334,73.54166666666667,972.6208333333334,0.12166666666666666,218.42499999999998,96.41666666666667,0.6958333333333333,2.920833333333333,19.304166666666667,22.054166666666664,77.91666666666667,968.7833333333333,181.83333333333334,0.5875,2.3375,19.86,21.866666666666664,68.25,219.79166666666666,1.0125,3.1666666666666665,18.908333333333335,21.541666666666668,68.79166666666667,190.91666666666666,0.6458333333333334,2.6999999999999997,17.5,44.0,16.7,45.0,970.8,0.0,2.1,6.0,0.2,1.5,17.1,45.0,966.7,17.0,0.2,0.9,17.0,46.0,78.0,0.2,0.8,16.9,36.0,11.0,0.1,0.7,27.8,91.0,27.5,92.0,974.0,2.87,946.8,342.0,1.3,5.5,29.1,100.0,970.2,329.0,1.3,3.7,28.3,86.0,350.0,2.6,6.2,28.1,92.0,348.0,1.8,6.2,2018,202,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2018-07-22,10.7125,20.779166666666665,71.375,8.116666666666667,20.566666666666666,71.08333333333333,972.225,0.1475,193.27083333333334,182.91666666666666,0.46249999999999997,2.275,11.341666666666667,21.283333333333335,79.20833333333333,968.4333333333334,256.0833333333333,0.7416666666666667,2.5875,18.66,20.958333333333332,71.79166666666667,253.54166666666666,1.0791666666666666,3.204166666666667,10.608333333333333,20.583333333333332,67.91666666666667,253.04166666666666,0.9291666666666667,3.095833333333333,17.0,45.0,16.7,50.0,971.0,0.0,2.1,16.0,0.1,0.5,17.3,54.0,967.2,30.0,0.2,0.9,17.2,52.0,56.0,0.1,0.6,16.9,39.0,9.0,0.1,0.8,25.4,94.0,24.8,96.0,973.6,2.99,794.3,348.0,1.1,4.3,26.0,100.0,969.8,339.0,1.6,4.7,25.6,95.0,357.0,2.9,6.8,25.3,95.0,342.0,2.7,6.8,2018,203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2018-07-23,20.525000000000002,20.041666666666668,71.54166666666667,13.245833333333332,19.208333333333332,76.16666666666667,974.0333333333333,0.08708333333333335,109.72500000000001,144.54166666666666,0.3416666666666666,1.9458333333333335,21.129166666666666,20.1125,83.16666666666667,970.2125,217.16666666666666,0.4791666666666667,2.0416666666666665,18.66,19.95,72.91666666666667,258.5833333333333,1.0125,2.954166666666667,18.53333333333333,19.9375,66.04166666666667,312.5,0.9,3.4583333333333335,16.5,46.0,16.3,50.0,972.9,0.0,2.1,9.0,0.1,0.9,16.9,52.0,969.0,45.0,0.1,1.0,16.7,50.0,32.0,0.1,1.0,16.4,38.0,222.0,0.1,1.1,25.1,93.0,24.9,95.0,975.9,0.8,482.1,324.0,1.1,4.7,25.8,100.0,971.9,352.0,0.9,4.4,25.2,94.0,336.0,3.1,8.5,25.4,93.0,350.0,1.9,6.9,2018,204,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2018-07-24,22.945833333333336,23.912499999999998,54.75,20.445833333333333,23.0,59.208333333333336,974.8541666666666,0.0,276.1791666666667,111.58333333333333,0.7916666666666666,2.7624999999999997,25.566666666666666,23.412499999999998,64.70833333333333,971.0416666666666,172.875,0.625,2.154166666666667,22.599999999999998,23.333333333333332,58.416666666666664,231.33333333333334,0.8958333333333334,2.775,23.545833333333334,23.95,49.75,226.91666666666666,0.8333333333333334,3.1750000000000003,17.5,36.0,17.1,41.0,973.1,0.0,2.1,12.0,0.3,1.7,16.9,37.0,969.5,4.0,0.2,0.8,16.3,39.0,96.0,0.2,0.8,17.3,28.0,67.0,0.3,1.1,28.3,84.0,28.6,84.0,976.1,0.0,858.1,352.0,1.5,4.4,29.1,97.0,972.1,342.0,1.7,4.0,28.8,86.0,342.0,2.2,6.4,28.9,82.0,341.0,1.9,7.1,2018,205,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2018-07-25,22.650000000000002,24.645833333333332,55.916666666666664,19.956521739130434,23.70434782608696,58.95652173913044,973.9608695652173,0.008695652173913044,248.6217391304348,116.1304347826087,0.8782608695652173,3.1478260869565218,23.337500000000002,24.2625,63.291666666666664,970.2041666666668,196.58333333333334,0.7583333333333333,2.6,23.1875,24.420833333333334,56.541666666666664,188.66666666666666,0.9916666666666667,3.1041666666666665,24.495833333333334,24.570833333333336,51.0,181.08333333333334,0.7083333333333334,3.1750000000000003,18.9,37.0,18.1,41.0,973.0,0.0,2.0,4.0,0.2,1.3,18.3,39.0,969.4,7.0,0.2,1.1,19.1,35.0,61.0,0.1,0.2,18.6,28.0,3.0,0.2,1.2,29.9,75.0,29.4,75.0,975.3,0.2,789.4,341.0,2.3,5.7,29.8,83.0,971.5,348.0,1.5,4.8,29.5,73.0,321.0,2.2,7.1,30.5,73.0,337.0,1.5,7.0,2018,206,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2018-07-26,14.9125,22.745833333333334,65.04166666666667,11.704347826086956,21.683333333333334,69.875,975.0625,0.052083333333333336,223.96666666666667,181.125,0.5708333333333333,2.8958333333333335,17.304166666666667,22.1375,76.0,971.2166666666667,222.20833333333334,0.5875,2.4833333333333334,14.6625,22.558333333333334,63.208333333333336,264.6666666666667,1.1624999999999999,3.6666666666666665,15.037500000000001,22.370833333333334,62.541666666666664,233.79166666666666,1.1708333333333334,4.3374999999999995,20.2,42.0,18.7,46.0,974.4,0.0,2.2,15.0,0.2,1.9,17.4,41.0,970.6,12.0,0.3,1.0,18.9,40.0,66.0,0.3,1.2,19.6,35.0,12.0,0.2,1.6,27.4,85.0,27.7,92.0,975.9,0.6,784.1,349.0,0.9,4.5,27.9,99.0,972.1,340.0,1.1,3.8,27.8,80.0,335.0,2.9,6.7,28.3,89.0,344.0,2.6,6.6,2018,207,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2018-07-27,19.804166666666667,24.320833333333336,59.666666666666664,13.0375,23.608333333333334,61.0,974.1416666666668,0.0,322.575,93.70833333333333,0.7416666666666667,3.0666666666666664,18.670833333333334,23.929166666666664,68.83333333333333,970.3666666666667,131.70833333333334,0.6749999999999999,2.3874999999999997,18.75,23.84583333333333,61.208333333333336,123.5,0.975,2.6041666666666665,15.791666666666666,24.304166666666664,55.5,150.58333333333334,0.5666666666666667,2.3916666666666666,17.7,37.0,18.0,40.0,972.7,0.0,2.0,5.0,0.2,1.6,17.3,37.0,968.9,25.0,0.1,0.8,16.9,40.0,5.0,0.2,0.6,17.7,28.0,4.0,0.2,1.0,29.2,93.0,29.3,87.0,975.7,0.0,979.7,300.0,1.7,7.0,29.8,99.0,971.8,358.0,1.8,4.8,29.1,90.0,333.0,2.0,5.9,30.0,92.0,329.0,1.5,4.6,2018,208,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2018-07-28,15.5625,24.46666666666667,63.625,10.387500000000001,24.183333333333334,62.875,972.2041666666668,0.0,306.6458333333333,142.08333333333334,0.6916666666666668,3.033333333333333,15.9375,24.508333333333336,70.91666666666667,968.4791666666666,119.91666666666667,0.625,2.533333333333333,13.325000000000001,24.391666666666666,62.833333333333336,166.04166666666666,0.9625,2.8541666666666665,14.666666666666666,24.545833333333334,58.958333333333336,174.41666666666666,0.5125000000000001,2.3625000000000003,18.7,44.0,18.2,46.0,970.9,0.0,2.1,6.0,0.1,1.5,18.0,43.0,967.1,5.0,0.2,1.5,18.4,44.0,71.0,0.2,0.7,18.3,35.0,29.0,0.2,0.7,29.9,88.0,30.0,83.0,974.2,0.0,932.0,353.0,1.5,5.0,31.2,96.0,970.6,357.0,1.5,4.3,30.4,85.0,340.0,1.9,5.8,30.7,87.0,288.0,1.2,4.5,2018,209,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2018-07-29,15.862499999999999,26.795833333333334,57.625,13.404166666666667,26.104166666666668,60.25,975.15,0.0,287.49583333333334,165.08333333333334,0.7000000000000001,2.9166666666666665,17.150000000000002,26.45,65.08333333333333,971.3333333333334,157.58333333333334,0.8500000000000001,2.658333333333333,14.291666666666666,26.579166666666666,57.458333333333336,192.75,1.1416666666666666,3.3708333333333336,15.737499999999999,26.77916666666667,52.375,245.79166666666666,0.9249999999999999,3.5833333333333335,20.9,34.0,20.3,39.0,974.3,0.0,2.0,18.0,0.2,0.7,20.2,32.0,970.5,28.0,0.2,1.2,19.6,33.0,16.0,0.1,0.5,20.6,25.0,51.0,0.2,1.0,32.4,88.0,32.0,84.0,976.4,0.0,928.1,345.0,1.7,4.6,32.9,97.0,972.6,325.0,1.8,5.3,33.1,87.0,350.0,3.1,8.3,33.1,84.0,349.0,2.7,8.9,2018,210,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2018-07-30,23.420833333333334,25.55,68.66666666666667,16.245833333333334,24.46666666666667,70.91666666666667,976.7125,0.008333333333333333,206.64583333333334,111.08333333333333,0.8583333333333334,2.625,23.150000000000002,25.625,72.0,972.9250000000001,125.33333333333333,0.5541666666666667,2.2708333333333335,22.266666666666666,25.712500000000002,63.625,225.91666666666666,0.9083333333333333,2.6416666666666666,21.666666666666668,24.9875,67.16666666666667,178.04166666666666,0.6916666666666668,2.4833333333333334,21.1,42.0,20.5,48.0,976.0,0.0,2.1,4.0,0.3,2.1,21.1,42.0,972.2,4.0,0.2,0.9,20.5,42.0,108.0,0.1,0.5,20.5,37.0,1.0,0.1,0.4,30.6,89.0,30.1,87.0,977.9,0.2,718.9,354.0,1.7,3.5,31.4,93.0,974.2,339.0,1.3,4.2,31.0,83.0,334.0,1.7,4.8,30.7,87.0,355.0,2.1,6.1,2018,211,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2018-07-31,23.125,26.870833333333334,56.791666666666664,17.1375,26.28333333333333,59.041666666666664,976.85,0.0,298.46666666666664,100.54166666666667,0.875,3.1916666666666664,25.233333333333334,26.870833333333334,59.625,973.0916666666667,141.70833333333334,0.625,2.2375000000000003,22.28333333333333,26.895833333333332,54.291666666666664,194.08333333333334,0.8291666666666666,2.720833333333333,23.5125,26.537499999999998,55.458333333333336,189.70833333333334,0.5208333333333334,2.4791666666666665,19.6,32.0,19.6,37.0,975.6,0.0,1.9,5.0,0.3,1.6,19.3,27.0,971.8,10.0,0.3,0.8,19.3,31.0,10.0,0.1,0.7,18.9,25.0,6.0,0.1,0.4,32.9,93.0,33.2,86.0,978.1,0.0,927.5,341.0,1.8,5.1,34.2,91.0,974.3,351.0,1.5,4.9,33.1,86.0,350.0,2.1,5.5,34.0,91.0,331.0,1.7,5.0,2018,212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2018-08-01,31.90833333333333,26.570833333333336,58.75,23.40416666666667,25.920833333333334,60.625,977.6541666666667,0.0,268.05,76.83333333333333,0.9874999999999999,3.0416666666666665,28.375,26.512500000000003,63.708333333333336,973.9583333333334,160.04166666666666,0.7416666666666667,2.4499999999999997,30.316666666666666,26.416666666666668,56.166666666666664,149.83333333333334,1.2125000000000001,3.2125,27.349999999999998,26.212500000000002,57.583333333333336,182.625,0.5041666666666667,2.345833333333333,20.9,45.0,19.7,49.0,977.0,0.0,2.0,8.0,0.3,1.5,20.1,43.0,973.3,29.0,0.2,0.9,19.9,42.0,65.0,0.3,1.0,19.5,37.0,13.0,0.1,0.6,31.4,75.0,31.2,75.0,979.5,0.0,862.5,180.0,1.8,5.4,32.1,83.0,975.8,350.0,1.9,4.6,31.4,77.0,330.0,2.6,5.9,32.2,83.0,307.0,1.3,5.6,2018,213,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2018-08-02,23.9875,23.791666666666668,82.5,16.408333333333335,23.345833333333335,81.25,979.875,0.3020833333333333,161.44583333333333,121.66666666666667,0.4708333333333334,2.191666666666667,22.795833333333334,23.849999999999998,91.70833333333333,976.1833333333334,160.29166666666666,0.5083333333333333,1.95,21.575,23.795833333333334,77.70833333333333,187.16666666666666,0.7333333333333334,2.1625,21.525000000000002,23.666666666666668,79.0,221.5,0.45416666666666666,2.129166666666667,20.9,64.0,20.8,64.0,978.6,0.0,2.2,11.0,0.2,0.9,22.1,80.0,974.9,31.0,0.2,0.9,21.6,65.0,54.0,0.1,0.7,20.7,56.0,6.0,0.2,0.9,27.0,94.0,26.8,93.0,981.1,4.47,529.1,354.0,0.8,7.6,26.3,100.0,977.3,335.0,1.2,4.1,26.9,90.0,338.0,2.0,5.0,27.3,93.0,355.0,1.2,5.2,2018,214,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2018-08-03,22.745833333333334,23.4875,80.79166666666667,17.895833333333332,22.733333333333334,82.25,980.1166666666667,0.04583333333333333,186.88333333333333,85.54166666666667,0.7625000000000001,2.504166666666667,23.8,23.866666666666664,89.375,976.4041666666667,190.79166666666666,0.43333333333333335,1.8208333333333335,22.087500000000002,23.55,79.04166666666667,217.83333333333334,0.6625,2.15,26.816666666666666,22.991666666666664,78.625,237.70833333333334,0.3416666666666666,1.8375000000000001,20.0,47.0,19.7,51.0,978.9,0.0,2.1,0.0,0.3,1.5,20.0,63.0,975.2,18.0,0.1,0.7,19.7,53.0,46.0,0.1,0.5,19.5,40.0,4.0,0.1,0.6,30.1,93.0,29.0,94.0,980.9,0.95,869.6,339.0,1.1,4.4,30.1,100.0,977.2,346.0,1.1,4.7,29.9,94.0,324.0,2.8,9.3,30.0,94.0,327.0,1.5,8.1,2018,215,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2018-08-04,20.95,25.141666666666666,65.0,17.754166666666666,24.645833333333332,67.66666666666667,978.6166666666667,0.0,311.99583333333334,115.91666666666667,0.9125,2.8333333333333335,23.3,25.566666666666666,73.79166666666667,974.8874999999999,135.0,0.44166666666666665,1.9791666666666667,19.829166666666666,25.40416666666667,64.875,175.5,0.9874999999999999,2.8208333333333333,22.037499999999998,24.920833333333334,62.25,202.41666666666666,0.5291666666666667,2.0791666666666666,19.2,38.0,18.7,42.0,977.2,0.0,2.0,5.0,0.2,1.5,19.5,41.0,973.6,4.0,0.2,0.7,19.3,40.0,14.0,0.2,0.9,18.7,29.0,4.0,0.0,0.1,30.3,93.0,30.5,94.0,979.7,0.0,942.4,357.0,1.8,5.0,31.7,100.0,975.9,347.0,1.1,3.7,30.8,91.0,338.0,2.2,5.4,31.2,95.0,347.0,1.3,4.9,2018,216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2018-08-05,18.133333333333333,23.925,71.54166666666667,15.816666666666668,23.28333333333333,74.25,977.9499999999999,0.04791666666666667,243.2125,116.20833333333333,0.8333333333333334,3.25,19.391666666666666,23.958333333333332,80.54166666666667,974.2458333333334,213.83333333333334,0.5625,2.525,17.683333333333334,24.03333333333333,68.95833333333333,195.75,0.975,3.1041666666666665,19.358333333333334,23.712500000000002,68.04166666666667,202.16666666666666,0.5666666666666667,2.470833333333333,19.4,37.0,19.3,42.0,976.7,0.0,2.1,5.0,0.1,1.7,19.8,36.0,973.0,17.0,0.2,1.0,19.3,38.0,31.0,0.2,0.6,18.9,29.0,3.0,0.1,0.4,31.5,92.0,31.8,90.0,978.6,0.65,886.4,351.0,1.7,7.9,32.9,100.0,974.9,357.0,1.8,7.2,32.1,88.0,338.0,2.3,8.6,32.4,91.0,346.0,2.1,8.7,2018,217,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2018-08-06,24.041666666666668,24.733333333333334,67.16666666666667,19.795833333333334,24.53333333333333,67.91666666666667,978.4708333333333,0.0,289.42083333333335,108.70833333333333,0.8458333333333333,2.775,23.829166666666666,24.9875,76.375,974.7624999999999,172.20833333333334,0.4291666666666667,2.0,21.587500000000002,24.662499999999998,68.5,166.95833333333334,0.8458333333333333,2.4291666666666667,24.891666666666666,24.7375,62.625,182.66666666666666,0.5541666666666667,2.25,18.5,43.0,18.6,46.0,976.6,0.0,1.9,3.0,0.3,1.2,18.5,43.0,972.9,24.0,0.2,0.9,18.3,44.0,118.0,0.1,0.5,18.2,33.0,5.0,0.1,0.6,30.1,93.0,30.4,93.0,979.8,0.0,849.8,343.0,1.8,4.5,31.8,100.0,976.2,357.0,0.8,4.1,30.6,94.0,340.0,2.6,5.1,31.2,94.0,355.0,1.2,4.4,2018,218,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2018-08-07,24.837500000000002,23.695833333333336,76.625,18.620833333333334,22.983333333333334,78.91666666666667,977.0541666666667,0.13041666666666665,213.275,104.45833333333333,0.875,2.8791666666666664,25.1875,23.854166666666668,87.58333333333333,973.2708333333334,178.20833333333334,0.5666666666666667,2.3125,24.008333333333336,23.791666666666668,74.95833333333333,213.25,1.0999999999999999,3.341666666666667,25.558333333333334,23.545833333333334,73.16666666666667,144.33333333333334,0.6875,2.783333333333333,19.5,51.0,19.3,53.0,975.2,0.0,2.2,7.0,0.1,1.3,19.6,58.0,971.4,27.0,0.1,0.7,18.9,51.0,75.0,0.2,0.9,19.2,43.0,2.0,0.1,1.1,30.5,93.0,29.9,94.0,978.3,1.73,793.8,312.0,2.1,5.5,31.5,100.0,974.5,340.0,1.7,4.9,30.8,94.0,344.0,2.8,7.3,30.6,93.0,357.0,1.7,6.0,2018,219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2018-08-08,21.150000000000002,23.9375,70.25,14.950000000000001,23.75,69.54166666666667,976.2833333333333,0.008333333333333333,288.03333333333336,135.04347826086956,0.6521739130434783,2.8521739130434782,21.158333333333335,24.21666666666667,81.83333333333333,972.5124999999999,134.375,0.5333333333333333,2.220833333333333,20.095833333333335,23.84166666666667,73.83333333333333,135.5,0.9333333333333335,2.625,22.191666666666666,23.979166666666668,68.6086956521739,204.08695652173913,0.6304347826086957,2.3434782608695652,17.0,49.0,17.0,46.0,975.1,0.0,2.0,11.0,0.2,1.1,17.3,58.0,971.4,12.0,0.2,0.9,16.9,52.0,38.0,0.1,0.6,16.9,43.0,41.0,0.1,0.6,30.4,93.0,31.0,94.0,977.7,0.15,865.9,311.0,1.2,6.9,31.9,100.0,973.7,352.0,1.4,6.2,30.9,98.0,308.0,4.4,10.6,31.4,95.0,324.0,2.6,9.3,2018,220,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2018-08-09,23.070833333333336,25.833333333333332,64.33333333333333,15.866666666666667,25.520833333333332,61.833333333333336,977.2166666666667,0.0,300.4791666666667,194.41666666666666,0.7749999999999999,3.6,22.9875,26.21666666666667,72.75,973.4833333333332,180.58333333333334,0.6791666666666667,2.7916666666666665,20.408333333333335,25.75,63.958333333333336,154.83333333333334,1.0958333333333334,2.954166666666667,21.8875,25.72083333333333,64.5,208.25,0.5791666666666667,2.3583333333333334,19.0,42.0,19.5,43.0,975.7,0.0,2.1,49.0,0.2,0.9,19.1,38.0,971.9,6.0,0.2,0.9,18.6,41.0,21.0,0.1,0.7,18.5,42.0,94.0,0.1,0.5,31.9,92.0,32.1,79.0,978.3,0.0,865.3,355.0,2.4,6.5,33.7,100.0,974.6,354.0,1.9,5.1,32.6,88.0,336.0,3.3,7.0,33.0,93.0,344.0,1.3,5.3,2018,221,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2018-08-10,27.329166666666666,23.474999999999998,77.66666666666667,20.9375,22.52916666666667,76.41666666666667,980.3541666666666,0.3495833333333333,136.04583333333332,147.75,0.7166666666666667,3.15,28.441666666666666,23.383333333333336,88.625,976.6,179.04166666666666,0.7166666666666667,2.7624999999999997,28.21666666666667,23.4375,75.125,203.54166666666666,1.2416666666666667,3.591666666666667,29.758333333333336,23.2375,77.16666666666667,205.79166666666666,0.8416666666666667,3.733333333333333,19.9,51.0,19.4,52.0,977.7,0.0,2.2,5.0,0.1,1.5,19.6,57.0,974.0,29.0,0.2,1.1,19.7,49.0,3.0,0.3,1.5,19.9,50.0,4.0,0.1,1.2,29.2,96.0,27.6,91.0,982.6,3.53,489.1,358.0,2.0,7.3,29.5,100.0,978.7,340.0,2.4,6.2,29.4,93.0,337.0,3.2,7.2,29.3,96.0,349.0,2.6,9.7,2018,222,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2018-08-11,8.295833333333333,21.416666666666668,75.16666666666667,6.0125,20.954166666666666,74.5,982.1,0.06458333333333334,209.50833333333333,154.625,0.49583333333333335,2.2958333333333334,10.954166666666666,21.495833333333334,88.08333333333333,978.2791666666667,174.0,0.5666666666666667,2.1125000000000003,7.716666666666666,21.358333333333334,75.04166666666667,146.20833333333334,0.6875,2.2708333333333335,8.220833333333333,21.474999999999998,75.20833333333333,192.875,0.5833333333333334,2.733333333333333,18.2,44.0,17.4,45.0,980.8,0.0,2.4,9.0,0.2,0.9,17.9,52.0,977.1,47.0,0.1,1.0,18.0,46.0,13.0,0.1,0.3,18.0,43.0,5.0,0.2,1.1,26.0,95.0,26.4,92.0,983.2,0.84,889.2,351.0,1.4,4.3,26.6,100.0,979.5,339.0,1.4,4.1,26.3,91.0,313.0,1.8,4.9,27.0,96.0,346.0,1.4,5.6,2018,223,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2018-08-12,12.579166666666666,22.266666666666666,66.58333333333333,11.520833333333334,21.616666666666664,68.29166666666667,980.0958333333333,0.0,290.03333333333336,112.79166666666667,0.7708333333333334,2.6666666666666665,12.8375,22.3625,77.04166666666667,976.2583333333333,185.875,0.5708333333333333,2.308333333333333,10.4625,22.416666666666668,64.75,182.16666666666666,1.1125,3.0500000000000003,12.8125,22.150000000000002,69.41666666666667,175.125,0.6083333333333333,2.3874999999999997,18.3,43.0,16.8,44.0,976.7,0.0,2.1,5.0,0.2,1.1,17.5,43.0,972.8,18.0,0.3,1.2,18.3,43.0,11.0,0.3,1.2,17.6,41.0,5.0,0.2,0.8,26.7,93.0,27.2,91.0,982.8,0.0,889.3,349.0,1.5,4.6,28.4,100.0,978.8,346.0,1.1,4.0,27.5,84.0,346.0,2.0,5.9,27.9,97.0,353.0,1.0,4.6,2018,224,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2018-08-13,22.5625,23.816666666666666,66.29166666666667,15.308333333333332,23.22083333333333,67.79166666666667,972.7624999999999,0.0,303.2416666666667,101.625,0.8416666666666667,2.558333333333333,21.141666666666666,23.895833333333332,76.08333333333333,968.9333333333334,154.0,0.5041666666666667,2.0458333333333334,18.916666666666668,23.8,64.91666666666667,162.875,0.8624999999999999,2.5208333333333335,19.837500000000002,23.65416666666667,68.625,214.91666666666666,0.5125000000000001,2.0083333333333333,16.8,42.0,16.3,45.0,969.5,0.0,2.1,5.0,0.1,1.1,16.9,46.0,965.5,10.0,0.1,0.8,16.5,44.0,28.0,0.1,0.7,16.4,42.0,8.0,0.1,0.6,30.0,96.0,30.1,90.0,976.5,0.0,868.8,348.0,1.8,4.3,31.3,100.0,972.6,355.0,1.6,4.1,30.4,90.0,351.0,2.1,4.5,31.0,97.0,346.0,1.1,3.9,2018,225,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2018-08-14,13.6,20.191666666666666,86.875,9.354166666666666,19.841666666666665,84.875,973.8666666666667,0.22083333333333333,88.93333333333334,116.20833333333333,0.5375,1.8499999999999999,15.4375,19.925,97.54166666666667,970.0458333333332,177.04166666666666,0.4916666666666667,1.6125,12.700000000000001,20.087500000000002,84.16666666666667,191.5,0.6833333333333332,2.2125,12.958333333333334,20.1125,87.25,230.125,0.6,2.2291666666666665,18.0,64.0,17.2,69.0,970.5,0.0,2.1,5.0,0.1,0.9,18.1,81.0,966.5,37.0,0.2,0.9,18.1,62.0,26.0,0.1,0.6,17.4,63.0,9.0,0.2,0.9,23.2,96.0,22.2,94.0,976.3,1.34,368.0,354.0,1.2,3.3,22.2,100.0,972.5,344.0,1.0,2.9,22.9,95.0,339.0,1.7,5.4,23.3,99.0,357.0,2.2,6.7,2018,226,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2018-08-15,11.091666666666667,20.6375,67.91666666666667,8.783333333333333,20.245833333333334,68.95833333333333,978.4833333333332,0.0020833333333333333,264.05,146.25,0.8333333333333334,2.8541666666666665,13.041666666666666,20.679166666666667,81.25,974.7333333333332,164.625,0.5583333333333333,2.0541666666666667,10.016666666666667,20.675,68.95833333333333,257.8333333333333,0.975,2.8125,10.654166666666667,20.595833333333335,69.41666666666667,258.6666666666667,0.7083333333333334,2.5625,15.0,35.0,14.6,39.0,977.0,0.0,2.1,7.0,0.3,1.3,15.3,35.0,973.2,13.0,0.1,0.9,15.2,37.0,55.0,0.2,0.8,14.8,35.0,58.0,0.1,0.9,26.4,96.0,27.3,93.0,980.6,0.05,875.0,359.0,1.9,5.8,27.4,100.0,976.8,357.0,1.5,5.0,26.8,95.0,336.0,2.8,6.5,27.5,97.0,357.0,2.6,6.5,2018,227,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
