,D_NO2,D_NO2_pred,N_NO2,N_NO2_pred,O_NO2,O_NO2_pred,S_NO2,S_NO2_pred,W_NO2,W_NO2_pred,D_PM10K,D_PM10K_pred,N_PM10K,N_PM10K_pred,O_PM10K,O_PM10K_pred,S_PM10K,S_PM10K_pred,W_PM10K,W_PM10K_pred,N_O3,N_O3_pred,S_O3,S_O3_pred
2020-01-29,51.116184,58.22492321779939,32.482693,36.201740473312064,41.629913,41.855283298338556,38.66333,46.54920150959213,38.67508,39.429289893996376,38.088913,43.600109499462484,27.581055,23.916844941246783,36.286118,34.085122744841456,32.991905,38.02536377850675,31.45079,29.1112941029014,17.96443,11.78764378718427,8.545547,12.115459718006662
2020-01-30,48.97617,60.44737351528367,30.605597,36.47774581306689,37.625595,42.16537792266763,39.6866,45.82771922394821,35.877773,38.73251200519337,29.81621,43.441217174743855,17.856417,22.686475167971174,43.98653,35.48065665376712,30.583153,36.60887585020481,23.807472,27.104733932429113,27.157818,21.158360100890405,14.901334,14.749829643171145
2020-01-31,63.762283,60.055232510358806,38.893185,36.46875439410081,45.544388,43.71214105321686,48.233265,49.38379744098985,45.032143,44.13353744661669,42.587658,39.813099958449335,20.82917,26.70712270182795,66.03355,37.4866950182315,35.724514,46.137467241679104,27.189608,34.94774024562007,21.514229,17.765915461827365,13.92294,15.024834098029402
2020-02-01,81.7962,55.772572980063444,51.844585,30.662615726156552,58.1425,42.6531257243054,65.05139,50.1550814355617,62.282963,43.36256387547082,78.77209,36.13185694124223,34.723843,18.43883563281991,111.510895,30.972178435971415,78.2257,51.31278181092256,58.88164,31.94668839227192,11.96399,35.42335071914708,1.299132,8.63665875394993
2020-02-02,50.15714,52.18891586876638,33.023228,30.19578823565052,37.428528,40.36181741348222,38.869587,40.45144617641952,29.625465,27.769256256173346,34.722507,37.20939829386924,22.25546,18.88386946303877,38.133762,29.25960039001003,39.122387,38.58204247663853,23.3673,20.045946397732063,23.626858,32.590801140417604,13.360121,24.088465799225833
2020-02-03,44.93041,45.457127240978,25.90854,27.390866880292926,28.766666,38.11404850825205,31.997364,36.407486501258084,32.128468,25.84834505981048,27.965622,28.01024953089485,17.322796,20.448651280866187,31.58393,30.942970651370032,26.955793,32.76880491581096,21.74961,21.300257702596546,28.774881,30.573652224233392,17.819956,24.10596892248263
2020-02-04,49.0196,57.71098742058239,23.273962,27.291901089738964,26.46931,40.233070804001244,36.356358,46.21398777606888,29.846125,33.059272446684545,33.678905,38.7715399261506,12.620197,15.516844525233662,29.87787,32.74220828998825,30.778593,28.775310864815985,19.828156,20.975088714657154,36.32861,33.30288317716646,22.04046,24.461642682373252
2020-02-05,43.30281,60.23193451298964,19.544056,32.414224484671145,21.486046,34.38172429821734,29.95392,28.196280909213417,28.03262,27.82960166711372,17.953108,42.61313948917741,9.313851,16.47729982063023,20.234013,21.04841266058077,12.627128,19.22518175167116,12.097614,18.4104038663446,46.211956,23.98254293938913,33.46443,39.2177042851553
2020-02-06,22.483686,57.58468888649212,3.2584345,21.126544539821396,8.86542,25.32498190009837,12.584035,23.571490659607143,8.167482,20.436342808216622,14.465299,33.52805412565068,5.8485336,13.929981763321274,11.327099,21.857463195639504,9.115947,18.45832395037276,8.500518,13.515084851194318,69.67772,44.49858734522183,55.95735,49.208513898484114
2020-02-07,51.255962,51.479076726627156,22.290676,19.782794856678372,31.826086,32.792338886053365,39.13163,40.709798393310436,27.484102,23.46742139186159,21.076427,32.62188508828379,13.931224,12.872983386676772,27.7183,29.03561664171751,22.854088,25.477039331987633,12.928696,13.60556591963446,49.78576,56.826921513582846,32.99382,40.24782162967616
2020-02-08,61.641212,54.1119208985512,39.17397,28.353508606933485,40.383396,43.500541898063254,50.618942,49.494632374025166,47.55574,37.63079892535013,36.006687,34.828514764975864,26.44507,18.15492221348216,42.278477,39.697504484756436,42.709885,47.89720584474969,30.95756,27.40458233535193,20.703102,36.66604733974498,12.1385975,15.810636531118895
2020-02-09,52.08172,52.25767825809514,33.796547,30.480099973409285,33.442986,36.38375944538883,39.39472,45.86743345678466,43.199417,32.643286628339354,30.385832,38.361548888484435,23.612871,23.155113468896335,33.338528,34.74097326078424,33.368393,44.84320593479831,27.661835,29.283399580218465,23.562115,27.914727130320927,13.957444,16.162040795727833
2020-02-10,50.928253,47.85272130941748,30.866339,25.604081025877576,34.71475,40.512315466712906,37.009842,36.38804417353485,41.87047,39.41783940458881,38.6449,33.5013432056371,29.120134,20.524315887571575,38.434917,31.54303844382431,39.83032,40.894028907733734,33.764175,30.844454463947574,22.602976,33.57508049487804,12.208977,23.07061256934376
2020-02-11,28.769817,50.690948694497074,23.547586,28.554530475535568,30.44537,28.22051569450294,35.84605,29.728755981739127,14.825335,21.067714234913733,23.064837,34.25176978498509,17.059683,18.062424892974196,36.71901,21.757338412454622,28.684998,19.353373338757137,17.628782,17.42119361998258,48.492794,36.35796388115857,34.429188,39.94426447903375
2020-02-12,30.889547,47.20567687178006,10.43587,18.031770735160833,13.959276,26.485515618629744,20.402655,24.86955976850216,16.458609,21.913764929618377,24.191023,31.195124191666302,9.7808695,10.090678581227078,15.540195,19.64193458451516,14.326538,21.93880146131233,11.096179,14.975044418609246,65.28133,52.73057553415375,52.960278,53.17408650096365
2020-02-13,56.62029,46.16982935967824,30.676392,33.17579491438888,39.632793,40.892622713446606,43.484386,33.783405406584805,32.857113,30.706916448891768,31.51158,24.401201802792297,12.999531,22.485930434801485,32.121803,35.70810594979677,30.245178,21.638772762684066,15.395637,18.47390312997109,42.043022,33.224022351687076,32.8717,42.81756134128734
2020-02-14,65.320435,60.626383034538534,39.01847,36.60360329678006,40.390465,42.10613076783752,47.765987,49.90132426771848,49.79893,43.18269715867695,38.898586,43.06584505150414,24.199173,24.64260955130137,33.92201,38.305018227697126,37.450115,48.160038389614094,28.682123,33.780460001945684,23.969046,24.582175954951616,14.835571,14.433379181854168
2020-02-15,57.825134,54.63870803996656,27.7297,31.58824939351759,32.909966,36.34499210669178,39.783047,32.684154411311994,39.933323,37.23498452557091,32.04172,33.989948402086775,18.8857,18.912779279229362,32.20245,31.762480746704306,30.222746,20.172582689658576,25.201126,24.595538651083462,38.952454,35.6344046721279,27.25456,39.18795478874959
2020-02-16,52.741905,53.959635321225925,27.149466,30.7856148516188,31.602247,41.32818922758842,39.634567,41.71055002024843,40.745056,35.07068406844341,22.216406,37.601090409560086,16.01414,20.931700968491565,24.029505,36.74861676138595,27.029083,35.03300551607489,19.665121,27.596559738909527,34.98564,27.23965099465301,21.422453,22.511265338469563
2020-02-17,45.17747,46.914108712947076,23.53652,24.967675284049974,28.58174,36.92060814687694,33.986855,40.72969178370525,36.538837,40.382826920219564,24.9607,36.49054760439054,19.767797,18.93428219472579,27.155867,37.85003779513511,28.295847,39.90054437112079,23.547712,30.193982644356307,31.187609,34.834864395744816,16.554579,21.95424217380357
2020-02-18,59.5616,58.01462003309451,33.405018,33.544843751696476,38.831955,39.511550067941016,44.727955,49.016867547281485,46.152966,42.204047065852016,47.95241,44.6580144481047,28.295668,23.13092466082301,40.14624,36.84614359103276,44.343914,46.37438146977404,35.40562,34.55942979647533,19.832458,30.093681295274667,15.375686,16.595056021906625
2020-02-19,52.578365,51.1418956835437,27.482998,33.36905721573586,33.114357,39.60642537330805,33.684628,36.96424673287086,38.098022,33.90175316306937,37.360363,37.10232713613531,18.751696,26.596343846864272,35.529808,38.33799148444623,30.952719,32.29463417828809,27.219538,24.245868244832728,34.778828,31.16897852685278,25.280638,29.706557281244237
2020-02-20,48.001293,58.783386903618286,28.749384,28.44162086468651,25.67711,41.61941757944192,33.311607,35.799456109009846,32.485607,37.97697401454967,21.411116,40.999295189184316,15.472037,18.4211800693191,20.845781,37.0659370788934,18.30438,26.24866648474539,16.306656,28.108382099122583,28.793524,19.781139335695,24.63669,33.68345873258233
2020-02-21,51.04952,49.19684768234195,24.16359,31.77855680325542,31.390806,39.49485025488494,38.438488,44.26386601716679,33.748978,36.648604409208275,30.89754,35.150612709105324,15.661102,21.881566903060303,29.160278,36.52652078704571,24.878622,37.01628363635157,19.670176,27.088301920170977,36.69351,31.206253810088118,20.920328,24.241197891290565
2020-02-22,48.544228,48.98439749339258,18.576483,19.05690857950351,24.811522,29.08644638804328,32.96539,26.388555698046503,31.538057,26.1794789442647,28.243979,28.811923547532093,13.071023,12.14253782500693,20.475145,23.979913059713653,22.336157,20.095669739013925,16.148138,16.520849878728303,46.53928,46.44012823261194,29.792854,43.518679070765174
2020-02-23,48.931355,44.40460085548032,30.587788,20.304130045397766,31.461626,40.71646432230204,36.70968,45.581596805921585,40.956444,34.20195664533108,21.237928,26.1645756971034,17.771267,15.740627997909883,21.47197,35.40148229354681,24.767471,43.46734397303259,19.801727,24.609730572740318,31.792019,49.90401134835566,21.556936,16.52991880546144
2020-02-24,52.801544,45.53164613740175,32.14343,26.705164774766253,36.132214,40.59210975562412,39.50076,41.30053322392176,43.35532,37.53135229309833,28.834421,27.397847009166718,18.935759,21.476917935631835,23.649794,30.9703127088023,35.998055,37.592928804985526,21.936111,23.640244925540667,25.311989,37.07661678398795,14.904871,20.37321697156572
2020-02-25,43.618664,56.0646622954457,12.9733715,24.729981116146618,25.702717,32.44298364164902,29.313198,30.655244883912957,23.032537,24.47628918300211,25.598486,35.39333456364386,11.7366495,16.172801963867535,21.581808,23.148799330600166,22.293497,19.986347508775804,14.846752,16.828586597452567,58.902725,41.44278076619419,23.967838,40.44630412520615
2020-02-26,37.0897,57.50921082065624,22.12828,29.651198182784984,28.01124,41.89489891896145,29.425413,44.53306379365242,25.812775,27.241944366611737,27.323181,40.64346940684148,19.796747,17.169488101822626,27.121912,29.93727233746779,28.617508,33.706574994451785,21.764715,17.18626491385757,34.26567,32.1179601895165,23.967838,24.886162683816227
2020-02-27,44.581825,56.670733351802966,20.70616,35.01414126314623,31.00696,40.467537435058425,30.87872,44.882762990249994,24.441687,35.47056659985404,16.700603,38.44224152080981,12.245144,21.125484868109645,17.130892,28.42041922792361,15.611981,30.12775541154169,12.036395,20.8060223790669,44.579685,18.097661657977973,29.592522,19.537015160556553
2020-02-28,36.798004,56.077714923994264,24.542667,33.379615157194316,22.43183,40.6179833475908,22.470201,36.523126234217614,25.206036,32.02253683413762,23.743267,35.15688172197054,15.900952,26.348069770393245,19.185553,31.94344584038563,16.390162,25.130040145364696,15.864827,23.5888497985404,44.256058,27.3193620524736,38.55808,37.91512359289091
2020-02-29,27.422804,37.31960965671991,12.182528,16.134997499481727,18.011003,24.956368989042605,16.141676,20.23253602988516,12.626378,16.850400791164155,13.514371,20.519510552396163,7.942805,9.97103542244152,13.427253,21.057934419352424,11.655435,18.391621997021883,7.030394,11.344686452733631,64.142365,58.484583676018765,58.61513,55.492123505134415
2020-03-01,43.082043,44.97547645678443,30.021292,21.679382522236367,25.987267,30.662976207680785,31.322529,38.525671134639474,32.234676,29.586083630621214,17.671606,29.44974984308769,16.121138,17.215956616801396,17.085535,29.286563358504857,17.12986,34.20604501588432,16.375635,23.493201283981566,35.817856,58.03455188948965,36.1939,39.02896007680181
2020-03-02,34.867443,38.85019588899184,24.025671,17.091298911794265,15.064256,25.191644429901526,16.890007,21.808797577414367,23.977713,21.68918332251099,12.693242,27.703400321679975,13.618172,15.598129378097163,12.867307,22.68895063976407,11.827832,21.20682676837069,11.798218,21.66599700199778,42.005188,49.45605147741906,55.20835,48.31967125254908
2020-03-03,42.980873,54.33220665415002,18.483171,27.881701461101198,22.525957,31.19182107680478,26.767464,37.50833715242577,19.341114,31.749211786856677,23.715792,34.43222822368933,10.961656,20.302488513399364,17.454454,29.84068293351567,18.181334,30.03665464457141,11.663837,24.191216994816102,47.521282,42.091478001928806,40.166134,36.72268254802167
2020-03-04,36.391792,54.39857198672671,10.641231,24.428544169262327,17.543825,26.571420224845934,21.108084,30.63218016757773,17.904924,28.11472789975715,15.174633,34.638726422406314,8.108144,12.835702153774156,14.017139,25.120409191312874,12.683926,19.062148457788137,9.888852,22.514524682802286,52.8603,42.22582302827609,39.127888,43.94970790741544
2020-03-05,37.614372,48.19060861749022,9.792079,15.416874512808658,16.91503,22.285489990274094,29.86031,29.301782942995064,18.67379,15.046312644239368,20.269083,24.451022983372066,9.279304,14.911656625557315,16.816107,21.63820212948849,14.0932045,25.374031634257577,13.007626,17.699725587479175,70.23095,57.18175755006382,54.899857,50.51324078049256
2020-03-06,47.934826,55.16107360367441,23.93154,27.467179114304273,23.563103,37.9833244573841,29.86031,35.14295044969152,30.248318,37.19344060281328,33.434628,35.350257987561015,16.801317,22.166561044352225,19.673954,32.67547384843122,22.934511,29.63545288097766,18.844595,30.25020022430852,47.858826,51.2334988411591,38.59456,43.71111568317545
2020-03-07,54.893112,55.52806159649482,30.73173,26.839709912132378,31.140863,38.28223514323783,36.03993,43.046959196155456,33.999302,36.829478695557725,15.798091,36.06139824052078,12.096547,14.776187399107448,14.401324,31.270548088352086,15.17004,39.09655781539043,11.644395,31.017703409262047,31.879847,32.836529053777205,29.409145,27.477936619887895
2020-03-08,39.672287,43.88056074730796,18.303322,22.14911200355486,19.777733,28.21557354148562,22.489891,28.082430725274087,26.882597,29.579380403731403,18.335855,31.803583011584834,11.567337,17.259137332854316,18.801638,29.202349004484475,18.809082,24.64656655658006,15.616488,25.70191516585137,40.864746,45.289810486034604,32.98837,41.48320343828374
2020-03-09,37.320225,42.69264251847978,16.569525,19.431389595177805,21.38387,27.868151580861717,27.240894,32.681545798430605,29.12099,23.44747946292976,18.092604,30.748949182474504,13.543454,18.493645158222723,17.584291,30.629690966683857,17.909945,31.154380676369495,17.079546,24.691846300451747,48.08158,47.52247851814082,35.39594,36.194701909785955
2020-03-10,59.28964,55.14954157213924,35.471115,24.778386626856044,36.505016,36.71600222997175,45.2249,44.86677082774266,45.476303,38.22375440956772,41.22894,35.13928818053005,21.20728,14.224077624794324,32.24229,31.28299816215178,37.680756,40.90582482447976,27.22474,32.624795346804085,32.711597,47.53270229422392,21.200424,30.623292894857258
