,D_PM10K_mean_nn_PRED_random_state_1,D_PM10K_mean,D_PM10K_mean_nn_PRED_random_state_2,D_PM10K_mean_nn_PRED_random_state_3,D_PM10K_mean_nn_PRED_random_state_4,D_PM10K_mean_nn_PRED_random_state_5,D_PM10K_mean_rf_PRED_random_state_1,D_PM10K_mean,D_PM10K_mean_rf_PRED_random_state_2,D_PM10K_mean_rf_PRED_random_state_3,D_PM10K_mean_rf_PRED_random_state_4,D_PM10K_mean_rf_PRED_random_state_5,N_PM10K_mean_nn_PRED_random_state_1,N_PM10K_mean,N_PM10K_mean_nn_PRED_random_state_2,N_PM10K_mean_nn_PRED_random_state_3,N_PM10K_mean_nn_PRED_random_state_4,N_PM10K_mean_nn_PRED_random_state_5,N_PM10K_mean_rf_PRED_random_state_1,N_PM10K_mean,N_PM10K_mean_rf_PRED_random_state_2,N_PM10K_mean_rf_PRED_random_state_3,N_PM10K_mean_rf_PRED_random_state_4,N_PM10K_mean_rf_PRED_random_state_5,O_PM10K_mean_nn_PRED_random_state_1,O_PM10K_mean,O_PM10K_mean_nn_PRED_random_state_2,O_PM10K_mean_nn_PRED_random_state_3,O_PM10K_mean_nn_PRED_random_state_4,O_PM10K_mean_nn_PRED_random_state_5,O_PM10K_mean_rf_PRED_random_state_1,O_PM10K_mean,O_PM10K_mean_rf_PRED_random_state_2,O_PM10K_mean_rf_PRED_random_state_3,O_PM10K_mean_rf_PRED_random_state_4,O_PM10K_mean_rf_PRED_random_state_5,S_PM10K_mean_nn_PRED_random_state_1,S_PM10K_mean,S_PM10K_mean_nn_PRED_random_state_2,S_PM10K_mean_nn_PRED_random_state_3,S_PM10K_mean_nn_PRED_random_state_4,S_PM10K_mean_nn_PRED_random_state_5,S_PM10K_mean_rf_PRED_random_state_1,S_PM10K_mean,S_PM10K_mean_rf_PRED_random_state_2,S_PM10K_mean_rf_PRED_random_state_3,S_PM10K_mean_rf_PRED_random_state_4,S_PM10K_mean_rf_PRED_random_state_5,W_PM10K_mean_nn_PRED_random_state_1,W_PM10K_mean,W_PM10K_mean_nn_PRED_random_state_2,W_PM10K_mean_nn_PRED_random_state_3,W_PM10K_mean_nn_PRED_random_state_4,W_PM10K_mean_nn_PRED_random_state_5,W_PM10K_mean_rf_PRED_random_state_1,W_PM10K_mean,W_PM10K_mean_rf_PRED_random_state_2,W_PM10K_mean_rf_PRED_random_state_3,W_PM10K_mean_rf_PRED_random_state_4,W_PM10K_mean_rf_PRED_random_state_5
2020-01-03,38.712585708035405,51.0625,36.47934365253571,38.451172365172404,39.9740300007295,38.104259112178134,44.36489999999999,51.0625,45.162488952020205,45.01897708333334,47.301014980158726,45.75012309704186,29.748025919068517,33.487500000000004,24.98530333526098,25.38468189698276,25.2289039281963,28.031169378175885,36.159515178571425,33.487500000000004,34.47072103174604,33.2930547123016,35.64515926226551,33.18158973665224,36.79257699267953,36.85416666666666,37.65456672180701,39.85249819586247,37.84620728246721,38.54181895038145,43.77728365189059,36.85416666666666,48.01102967870293,44.73966143856646,44.83494582217987,41.47106416977573,43.054491369584056,57.458333333333336,39.60217952227492,41.30506297462714,40.51727731112937,42.008222636756415,47.08355785984847,57.458333333333336,46.59671305014428,46.57427226280665,49.435819375573885,45.99692300261013,28.72544087820943,37.87083333333333,28.969899353239974,32.0967775225522,31.436932387054316,31.858848832039133,39.258901797385626,37.87083333333333,39.85881546754432,40.20130404944586,40.23563170652878,34.97875622096804
2020-01-04,31.971271774564794,43.0375,30.26228083500196,31.557519391484167,32.94345694119409,30.38861612461147,35.94245507756133,43.0375,34.54159481473389,35.80192233877234,37.16914348394661,35.24521528991841,23.59487300739475,29.391666666666666,21.399626689135186,21.006005908564052,22.99784886911821,24.083274186444694,23.31900371477937,29.391666666666666,22.185263728210185,22.321473510362225,20.576345475719936,21.844264646464648,29.300798132020997,36.50833333333333,30.840366696034597,31.67943314020927,30.729237800566032,29.89381153300737,37.73825613590481,36.50833333333333,36.966539503394856,37.860830559865214,37.240401925714096,36.12685622854392,38.35224900148134,52.2875,33.041824028463566,36.34424100460128,34.781396406162,36.6604548572888,40.85787551927239,52.2875,40.21572055296756,39.87927469220595,38.14277683559075,37.21462950625764,26.41283881312921,39.00416666666667,26.649556443088535,26.612687529234666,27.6993175590055,26.660588936444555,26.645043310841615,39.00416666666667,28.608776153068906,28.639483212266427,27.657679734790385,25.33442359109615
2020-01-05,31.136414772040947,16.054166666666667,27.613929425730184,30.660719257357947,34.2183353718419,30.27948341341877,27.828353282828285,16.054166666666667,28.66977098255281,27.892717451298687,28.68676326659451,25.167897740088865,22.11740707726179,7.3625,19.218557604794103,19.066496872445516,21.16483466082205,22.07224843100113,19.4386404040404,7.3625,20.323549558080806,18.76901732052669,18.161716856060607,18.64643061868687,27.433996759258182,16.391666666666666,27.96419860221813,28.330981285512376,30.187804055602097,30.095193114114647,33.11573809785482,16.391666666666666,33.252886688230085,34.38735191323339,33.730280310815644,33.326774146454596,34.35662014299294,13.620833333333335,27.295115735940364,32.31613029608511,35.54131242453291,34.86256206549621,31.67872583678398,13.620833333333335,29.53344497145367,28.468036413043478,31.048909765498014,32.03358718708828,24.557320414528938,12.325,25.04299801221114,23.01563584501883,25.480328488442215,25.3862918456095,23.837028374082234,12.325,22.43899070474733,21.977462341267714,23.140646789460174,19.27286844839056
2020-01-06,39.928070848132045,28.991666666666664,36.14923214333637,37.73223963619815,43.15021021425391,40.40622485737945,41.528633333333325,28.991666666666664,43.394758333333336,42.83751186868687,43.45613333333332,41.87757083333333,25.01094975682145,20.25,24.01986643926485,25.6592538680709,27.564934749404784,29.690337619211657,33.140435515872994,20.25,33.549064285714294,32.14024692460318,32.409614880952375,32.49262419733045,31.271656748198314,30.554166666666664,29.61633170173925,32.024565073511944,32.88444163006807,35.83417788311798,43.42716328310546,30.554166666666664,46.88217101669534,44.912655134410336,47.04597524522946,41.59280666975338,43.55855886215271,31.73333333333333,42.112413299512916,45.98475139164127,45.4460699390127,42.2031245928731,44.02838700867369,31.73333333333333,43.495883820346315,42.70932397186149,44.71943895202019,43.87959730339104,29.635272978276223,25.129166666666663,28.547944682325195,34.413144278177874,35.79828734653792,31.75162528713493,38.704174019607834,25.129166666666663,36.116224200513535,36.611401402505464,36.91395274725274,35.381952726749844
2020-01-07,42.801437624702196,53.9,37.88919249378959,40.99374914189106,43.24562332042693,42.47476373708116,47.69578468163779,53.9,48.04228970959596,46.77579097222221,49.09731874999999,47.22403585858586,27.44234463189922,36.19583333333333,26.828529046874532,26.11270365838627,27.110888040878233,28.385916521226864,38.31639583333333,36.19583333333333,37.504871626984134,35.23041140873017,37.92128630952379,35.616889475108216,41.99084700269725,53.5125,41.87538497862531,43.704707990641396,42.42192342736402,43.18556550703132,47.40887874900527,53.5125,50.80060435777764,46.66932376616437,50.70652836375445,45.24780468467123,43.09501403248147,58.19583333333333,39.383114845712306,40.09167687776965,41.44789035876475,43.37464743761759,49.044180965909106,58.19583333333333,48.513210146103894,46.27171368145744,48.57092001262626,46.96884240620491,30.90763748803334,44.45454545454545,30.93485624560627,31.913303362257267,32.28120600646844,32.87488904337589,44.33337282913166,44.45454545454545,42.07771367521367,40.58384052287583,41.578494123931634,40.17252057095275
2020-01-08,40.63282787423993,46.2695652173913,38.015125392107684,40.52327275100746,43.364360452711644,42.07931542841759,39.03826309974746,46.2695652173913,38.17681190476191,39.62811180555555,40.30536180555557,38.54628680555557,25.70726297812158,35.18333333333333,25.642888852296327,25.287168836476578,26.017851706984633,29.0616815366996,28.80514990079366,35.18333333333333,28.77537341269843,27.600926339285717,30.36059666305915,28.436966468253967,39.69062408813946,46.52916666666667,39.33641147065618,40.78702210359681,39.94526701994104,41.52763450893574,41.717226819800224,46.52916666666667,43.459393136431665,42.28833192229317,43.40685208606576,39.33106055872873,44.50178030889737,58.22916666666666,41.568602529636465,41.00690742990349,42.09338921310134,45.20991463167589,41.978639993686876,58.22916666666666,42.21146542809041,39.73276764520201,44.47138287744039,38.79297230816569,31.04532341389089,43.82916666666667,29.975120734688275,31.00323233078681,30.44270779653276,31.64247598943118,32.31460834500468,43.82916666666667,32.16706293782471,33.875728817964394,32.819635310648785,30.809919083901686
2020-01-09,40.19612090344603,67.96249999999999,37.59975482983152,39.54116548667739,40.97300805817622,41.33479877903348,41.65701223695286,67.96249999999999,42.86479682036714,40.45149791666669,45.02088309884557,41.62855151515153,27.181317677981028,48.12083333333334,27.46224191981223,27.116641191903124,25.76170885787818,29.01043825852324,30.36602787698413,48.12083333333334,32.48174007936508,31.49049031385282,33.36409705988458,31.726096491702748,39.94555861719569,73.75833333333334,40.68251659013827,41.337909861833324,40.73514718334823,42.622840173902496,41.74049167621998,73.75833333333334,45.295263035841984,42.978249152133195,44.5647627044858,40.18353899626192,40.712180571072395,64.4375,40.395174428996086,41.05708595051466,40.28957783118746,41.14023656163629,42.67716990891053,64.4375,44.50759327125418,42.20212280393218,43.0984381173394,39.702862937675064,30.296122859931433,57.53333333333333,30.539210039923827,30.927750635121733,31.005169191793527,32.00161739966025,35.16813443833714,57.53333333333333,35.92337959981373,37.683720175731025,35.79803588643792,32.88316869664952
2020-01-10,37.317411723670865,52.40416666666667,35.09099340474197,37.73164343530051,37.80226644284881,36.89620504308805,34.14225880080568,52.40416666666667,32.52953137400794,33.54666075099328,35.15389078643578,32.2778865561522,26.62412467850405,42.30833333333333,25.707634333445593,23.958367323733146,23.84254858034528,25.375398869880478,20.148344239826017,42.30833333333333,23.91994549881479,20.572422619096628,20.43256511810241,20.629698588564214,36.75184928497015,51.10416666666666,37.11654432296919,38.558477307671275,36.15725566745692,37.98973893380885,38.701666122315345,51.10416666666666,38.96647629162494,40.390806806619956,37.7793011716534,37.86143114835208,38.727097100196275,63.958333333333336,37.60238204771815,37.67324019632324,38.98637625681086,40.36973403211521,36.99243363546175,63.958333333333336,36.17662057369032,35.686707917098005,37.29986315703902,36.068685003456515,28.61276799819206,44.2875,27.232257143918936,29.45727718436593,28.99803536420952,31.11581002583551,24.47089183781263,44.2875,25.63794417111948,23.58673748571578,23.345137862261907,22.760817890976067
2020-01-11,34.733559004021245,42.15416666666667,31.922060880085716,33.79571139894121,35.31354820536372,34.47822575247966,37.4357290659572,42.15416666666667,37.716615709874105,36.09591846972473,37.769197682178934,36.55500901875903,25.016739959267657,26.558333333333334,24.947670684517792,23.692610387561377,23.818141117311608,26.320642788924697,24.89597744310623,26.558333333333334,23.76468635026405,22.03174462778647,23.023680892386604,23.7556481511544,34.538162758488944,41.375,34.91487611974799,35.46012935141603,34.652832326713764,34.35112890295102,41.41176747666753,41.375,41.75476418357801,40.97768611966874,40.559840341192995,39.3227983845117,39.795825958266335,51.21666666666667,36.140929882463055,38.16852017601004,38.33763416227334,40.76628883052187,43.053307425356486,51.21666666666667,39.976554166666666,40.53321450702077,39.89125659148302,41.33464786706349,28.59403699810497,33.5,27.86505488330031,28.17904561197355,29.103521160170256,28.499026304911265,27.41910275476364,33.5,27.58513185217599,27.1369492943145,27.997917664092537,28.061338984318652
2020-01-12,35.08629857795287,29.2125,30.779504177008818,34.19136244293381,38.33923600932555,36.13809369844814,40.553581712962966,29.2125,43.42620833333333,41.750492572358205,41.59648537157288,40.09861488997114,24.828246172142737,22.9125,25.365543553771438,24.382369826281884,23.18033278967512,26.991657726508567,30.033057354797975,22.9125,29.076906018518507,28.843024337121207,30.16290450349771,29.246371969696987,35.52207927409342,28.695833333333336,33.93916715612277,34.78905930668659,36.18844852191606,35.91297512588568,41.82627374064324,28.695833333333336,44.073657167600665,43.121700754836844,41.6519722326809,39.98952050478036,39.09013818157488,35.24583333333333,34.24756206097185,38.58056055133613,38.325406804829576,39.98485077885432,44.13249603015447,35.24583333333333,43.720150168350166,44.898680226717715,44.7500601584022,43.490859303115165,28.329960680375677,27.05,27.368007088697432,28.103488709671073,29.550916830442567,28.59238848668622,34.826440553898536,27.05,33.509550383176325,34.15358362460927,34.349828465322446,31.176311146924448
