ds,pm1_prophet_trend,pm1_prophet_seasonality_weekly,pm1_prophet_seasonality_yearly,pm25_prophet_trend,pm25_prophet_seasonality_weekly,pm25_prophet_seasonality_yearly,pm10_prophet_trend,pm10_prophet_seasonality_weekly,pm10_prophet_seasonality_yearly
2009-03-06,19.98352854384727,-0.24381333795813642,2.464733571761601,26.19157085115191,-0.3111294566232396,3.3781359788530994,33.04315091705825,0.20830637869666088,3.0957388238988193
2009-03-07,19.98076068520416,-0.33080595607484325,2.242619099368969,26.188994266841835,-0.3022748217577329,3.132294927707304,33.040471061008716,-0.6215796844345916,2.9727295802234015
2009-03-08,19.977992826561053,-0.12784135795777934,1.998097478746173,26.186417682531758,0.3070602052684553,2.850753205895564,33.037791204959184,-0.10462524419676565,2.8153286786711016
2009-03-09,19.975224967917946,0.6744763141051575,1.734243816757746,26.183841098221688,0.5460069068458351,2.5362329730081714,33.03511134890965,0.4235787892212572,2.6236564941966884
2009-03-10,19.97245710927483,-0.28109766563937827,1.4548448363219966,26.181264513911614,-0.41451969463335087,2.192634368115455,33.03243149286013,-0.4975527932047533,2.398948714471484
2009-03-11,19.969689250631724,0.15584122025279673,1.1642687134690277,26.178687929601537,0.026680229442153702,1.8248928181598205,33.029751636810595,0.26699978655102274,2.1434879061560363
2009-03-12,19.966921391988613,0.1532407832680234,0.8673171375381278,26.176111345291464,0.14817663145636528,1.438804816179998,33.02707178076106,0.32487276736441767,1.8605050154526936
2009-03-13,19.964153533345506,-0.2438133379570808,0.5690644413576024,26.173534760981386,-0.3111294566228332,1.0408280087090092,33.02439192471153,0.20830637869721805,1.5540544705239387
2009-03-14,19.9613856747024,-0.3308059560743091,0.2746890153559859,26.170958176671313,-0.3022748217570883,0.6378621737137687,33.021712068662005,-0.6215796844341342,1.2288672854903158
2009-03-15,19.958617816059284,-0.12784135795890736,-0.010697577075922457,26.168381592361236,0.30706020526749006,0.2370182035688117,33.01903221261248,-0.10462524419815628,0.8901871519914114
2009-03-16,19.955849957416177,0.6744763141050322,-0.2822183313404508,26.165805008051162,0.5460069068454296,-0.15461748310265896,33.01635235656295,0.4235787892214033,0.5435949287976664
2009-03-17,19.953082098773066,-0.28109766563873984,-0.5353900635840492,26.163228423741092,-0.4145196946333399,-0.5302155990751698,33.013672500513415,-0.4975527932060368,0.1948271921242
