,8010_003||Keplerbrücke,8010_208||Glacis,8020_110||Kärntner Straße Q2,8020_119||Rösselmühlgasse,8020_122||Karlauergürtel,8053_111||Kärntner Straße Q3,8010_202|Nord|K. Franz Josefs- Kai,8010_205||Grabengürtel,8010_205|Ost|Grabengürtel,8010_205|West|Grabengürtel,8010_209||Elisabethstraße,8010_209|Ost|Elisabethstraße,8010_209|West|Elisabethstraße,8010_213|Ost|Grazbachgasse,8010_214||C.v. Hötzendorf-Straße,8010_214|Nord|C.v. Hötzendorf-Straße,8010_214|Süd|C.v. Hötzendorf-Straße,8020_102||Wiener Straße (südl.),8020_102|Nord|Wiener Straße (südl.),8020_102|Süd|Wiener Straße (südl.),8020_103||Bahnhofgürtel,8020_103|Nord|Bahnhofgürtel,8020_103|Süd|Bahnhofgürtel,8020_107||Triester Straße (nördl.),8020_107|Nord|Triester Straße (nördl.),8020_107|Süd|Triester Straße (nördl.),8041_218||Liebenauer Hauptstraße,8041_218|Nord|Liebenauer Hauptstraße,8041_218|Süd|Liebenauer Hauptstraße,8041_221||Liebenauer Tangente,8041_221|Ost|Liebenauer Tangente,8041_221|West|Liebenauer Tangente,8045_203||Grabenstraße,8045_203|Nord|Grabenstraße,8045_203|Süd|Grabenstraße,8051_101||Wiener Straße (nördl.),8051_101|Nord|Wiener Straße (nördl.),8051_101|Süd|Wiener Straße (nördl.),Incoming home,Outgoing home,Incoming mobile,Outgoing mobile,Graz-DB (LUFE),Graz-DB (LUTE),Graz-DB (NO),Graz-DB (NO2),Graz-DB (NOX),Graz-DB (PM10),Graz-DB (SO2),Graz-DB (STBK 10K),Graz-N (LUFE),Graz-N (LUTE),Graz-N (NO),Graz-N (NO2),Graz-N (NOX),Graz-N (PM10),Graz-N (SO2),Graz-N (STBK 10K),Graz-O P (LUFE),Graz-O P (LUTE),Graz-O P (NO),Graz-O P (NO2),Graz-O P (NOX),Graz-O P (PM10),Graz-O P (STBK 10K),Graz-S (LUFE),Graz-S (LUTE),Graz-S (NO),Graz-S (NO2),Graz-S (NOX),Graz-S (PM10),Graz-S (SO2),Graz-S (STBK 10K),Graz-W (LUFE),Graz-W (LUTE),Graz-W (NO),Graz-W (NO2),Graz-W (NOX),Graz-W (PM10),Graz-W (STBK 10K),Graz-W (SO2),Graz-N (O3),Graz-S (O3),Dew_Point_Temperature_2m_Mean,Vapour_Pressure_Mean,Solar_Radiation_Flux,Cloud_Cover_Mean,Temperature_Air_2m_Max_Day_Time,Temperature_Air_2m_Min_Night_Time,Wind_Speed_10m_Mean
2019-03-17,463.6723163841808,691.2238805970151,674.34,336.745,823.3781094527362,631.5373134328357,186.01129943502826,388.6218905472637,225.2713567839196,164.45771144278606,406.5074626865672,180.23880597014926,225.8009950248756,385.7363184079602,435.5322580645162,223.30508474576268,226.15300546448086,870.2039800995026,432.01990049751237,438.23880597014926,1127.0149253731342,580.2487562189054,546.223880597015,577.6443298969073,328.22680412371136,245.72222222222226,256.95360824742266,119.83333333333331,131.53846153846158,634.5775401069519,290.50267379679144,343.5989304812834,588.2733333333333,286.61333333333334,301.20666666666665,768.7810945273633,356.19,416.22388059701484,2232.0,1920.0,2400.0,2645.0,80.09816,8.355464,38.920326,46.907579999999996,55.74376700000001,23.400011,1.4112997,20.151305999999998,77.44099399999998,8.046174,3.7947192000000003,25.50007,16.38148,13.331701999999998,0.74778455,13.331701999999998,90.747765,8.525607,9.29508,29.37545,22.817326,21.570005,24.339707999999998,77.25573,8.018231,25.947021,34.455887,38.817482,20.900011,1.0620302,23.471779,79.08677,8.584077,6.514906400000001,33.544743,22.75866,17.083658,17.083658,,30.313152000000002,25.24118,276.14508,7.6990419999999995,16909212.0,0.36456248,290.4720200000001,274.74414,2.9377887
2019-03-18,704.0552486187845,1020.4,1037.3268292682926,472.86341463414635,1301.7121951219513,968.2536585365854,371.1933701657459,715.229268292683,396.67980295566497,321.14146341463413,657.0975609756098,286.6,370.06341463414634,632.4585365853659,746.1302083333335,355.97837837837835,411.13829787234044,1334.4536585365856,673.2439024390244,660.780487804878,1537.0536585365853,796.6195121951221,739.8975609756097,997.45,550.135,442.97044334975374,500.7828282828283,215.70103092783503,234.93827160493828,1216.734375,594.2447916666666,621.9375,1038.8692810457517,511.64052287581706,526.7516339869281,1275.3951219512194,584.3578431372549,699.9170731707318,2017.0,1726.0,2158.0,2368.0,63.416996,11.166997,19.718735000000002,22.27047300000001,27.460403000000003,21.280014,1.1598413,18.967987,58.438159999999996,12.239558,1.9703043000000002,13.776439000000002,8.763217,15.170375,1.6491588,15.170375,68.502625,11.380711999999999,5.1101055,15.9825115,12.446206,18.280012,19.16398,64.70361,10.757039,19.972841,17.152222000000002,24.988195,21.880003,1.1054075,24.311111,63.94357700000001,11.32804,6.2603602,16.109493,13.203339999999999,16.780478,16.780478,,55.365272999999995,47.195763,273.47598,6.3228836,3987720.2,0.9773416,279.30203,276.8577,1.2529525
2019-03-19,710.7900552486187,1037.5414634146339,1061.3529411764703,478.89705882352933,1311.406862745098,981.563725490196,378.414364640884,727.1804878048779,403.2167487684729,326.619512195122,665.8048780487803,290.38536585365847,374.8731707317073,648.5637254901961,753.3937823834196,359.31891891891894,417.1957671957672,1353.3627450980389,680.8039215686274,672.0735294117648,1554.0292682926831,803.5512195121951,750.1609756097562,992.4292929292931,552.8071065989849,439.2089552238806,506.01522842639605,211.23469387755105,233.0975609756097,1243.2105263157896,614.7473684210528,628.0315789473684,1046.326797385621,516.7712418300654,529.0718954248366,1298.4975609756098,595.6487804878049,709.8,2180.0,1872.0,2341.0,2577.0,74.0387,6.5194516,19.578836,36.654472,34.864468,18.570005,0.9437595,17.190351,68.09008,6.573926400000001,0.5877998000000001,18.371721,10.062087,10.411887,0.6238564,10.411887,82.85261,6.557129,5.0753207,21.420807,15.239395000000002,15.309998499999999,17.491851999999998,71.21131,6.5638356,3.8126805,21.571438,14.341567000000001,12.619996,0.46598122,13.111054000000001,73.42318,6.6344027999999975,0.47506872,18.156858,9.705845,9.554089999999999,9.554089999999999,,65.60415,62.059709999999995,272.11017000000004,5.711241200000001,9830129.0,0.78189963,282.0266,272.09766,1.2952961
2019-03-20,722.0666666666667,1062.6,1069.75,480.60784313725486,1323.2892156862745,993.3529411764706,384.03333333333336,734.6585365853657,409.3399014778325,329.03902439024387,679.3853658536585,296.07804878048785,382.77073170731705,659.6470588235294,766.5,363.2,427.1176470588235,1375.3891625615765,691.2463054187192,683.6502463054188,1566.3902439024394,807.4585365853659,758.3951219512195,1002.5505050505052,558.2131979695431,443.30348258706476,514.6565656565657,220.30208333333331,237.0,1265.6596858638745,626.9214659685864,638.2303664921466,1076.525974025974,531.8636363636364,544.2207792207794,1324.4439024390244,610.8578431372549,724.1024390243903,2398.0,2069.0,2586.0,2857.0,78.47399,4.754626,48.568584,51.183437,65.718025,25.189992999999998,1.7002915,25.316305,73.92697,4.647594000000002,7.7503033,29.00328,21.385057,18.748957,1.3774607,18.748957,89.547874,4.6903734,17.076109,34.89048,31.94155,19.719986,24.658594,77.370636,4.6306252,27.681463,38.927048,42.557713,22.419998,1.0163368,24.482351,77.755424,4.900436,12.502326,38.31221,30.046007,17.599466,17.599466,,33.971344,24.004263,268.75247,4.448257,16134011.0,0.38986945,282.9038,270.7424,1.7653990000000002
2019-03-21,724.6759776536313,1055.590243902439,1074.4803921568628,485.77073170731705,1323.9656862745098,993.6764705882354,385.4972067039106,725.2341463414633,403.09359605911334,324.64878048780486,670.9268292682926,292.23414634146343,378.20975609756096,659.4803921568628,770.203125,363.6918918918919,430.4491978609625,1371.4532019704436,685.9261083743843,685.0640394088671,1573.9121951219513,808.1268292682927,765.1951219512197,1008.7806122448981,559.4183673469388,443.96,508.1055276381909,217.3762376237624,238.24691358024688,1241.8020833333333,617.3333333333334,623.8229166666666,1069.5844155844156,530.5974025974026,538.5584415584416,1328.360975609756,605.4019607843137,727.4536585365854,1971.0,1685.0,2106.0,2309.0,55.172176,5.7683597,37.760696,50.51985,56.70338,23.560005,1.46345,23.688826000000002,58.119305000000004,5.259677,1.8484348000000002,18.109976,10.943344999999999,16.021463,0.4604064000000001,16.021463,61.43585,5.479312999999999,13.90659,29.713466999999998,26.692362,23.450003,27.963552000000004,55.51173000000001,5.694719,13.113597,33.82675,28.201471,21.210009,0.66332024,22.625463,58.295315,5.9219947,3.3030915000000003,29.094513,17.780432,18.730047,18.730047,,55.39775,44.103485,269.3454,4.634755999999999,18439380.0,0.16411088,283.45776,271.46515,1.0401762
2019-03-22,746.5222222222222,1074.4634146341464,1109.5098039215686,506.07804878048785,1361.2146341463415,1017.609756097561,402.1277777777778,732.2439024390244,408.79310344827593,326.10731707317075,671.209756097561,291.0536585365854,379.7268292682927,677.3560975609756,804.0680628272252,379.0543478260869,445.4095744680851,1424.7598039215686,716.6078431372549,707.6225490196077,1616.7560975609756,827.7853658536584,788.5024390243902,1044.111111111111,579.7171717171718,458.6534653465346,532.5075376884422,233.75,254.1375,1295.303664921466,652.265625,643.9166666666666,1098.2922077922078,550.9155844155844,546.8961038961039,1384.351219512195,628.2487804878049,757.3365853658537,2062.0,1766.0,2208.0,2426.0,56.758976000000004,5.8357663,50.80314600000001,59.894386,72.06604,32.60999,2.0208006000000003,32.162376,54.572678,5.7901807000000005,2.03499,28.397264,16.480978,23.404055,1.361844,23.404055,58.22655,5.644709,11.874932000000001,36.512794,28.614596999999996,26.800003000000004,30.431343,56.215702,5.2702919999999995,44.440384,50.738026,62.211105,36.760006,2.0732343,37.217937,60.76878000000001,5.842438,10.732341,42.601425,30.836489,25.402867999999998,25.402867999999998,,52.69826,31.849443,270.959,5.2641849999999994,18049714.0,0.1989805,287.47464,272.25113,1.0986617
2019-03-23,573.3277777777778,794.8146341463415,866.5196078431372,427.81951219512194,1051.1024390243902,813.1170731707318,300.45,488.15609756097564,280.9458128078818,208.8390243902439,466.00975609756097,200.99024390243903,264.51219512195115,503.4,593.2198952879581,287.9782608695652,322.0695187165776,1103.0634146341465,553.6,549.5512195121951,1288.9219512195125,640.6292682926829,647.8585365853659,773.8282828282828,443.32323232323233,326.26732673267327,390.06565656565664,177.01020408163262,194.0125,852.796875,421.53125,434.75520833333326,788.0909090909091,398.8181818181818,388.7597402597403,1027.4585365853661,451.83333333333326,578.9121951219512,1959.0,1674.0,2093.0,2294.0,56.19430500000001,8.638157000000001,61.439972,64.66496,83.09076999999998,38.489994,2.303918,37.43619,53.351486,8.836934,3.218026,30.657085,18.611538,26.1463,1.3770825,26.1463,57.60386999999999,8.368958000000001,20.416391,45.49269,40.165172999999996,32.27001,36.322163,54.12157,8.070785,50.247673,54.07695,68.537315,40.30002,2.4282207000000002,41.412796,59.28847,8.693719,16.142736,47.711353,37.89683,30.977524,30.977524,,49.696342,31.405437,274.6473,6.903712,18470374.0,0.045223758,290.42993,273.66638,1.278211
2019-03-24,463.6723163841808,691.2238805970151,674.34,336.745,823.3781094527362,631.5373134328357,186.01129943502826,388.6218905472637,225.2713567839196,164.45771144278606,406.5074626865672,180.23880597014926,225.8009950248756,385.7363184079602,435.5322580645162,223.30508474576268,226.15300546448086,870.2039800995026,432.01990049751237,438.23880597014926,1127.0149253731342,580.2487562189054,546.223880597015,577.6443298969073,328.22680412371136,245.72222222222226,256.95360824742266,119.83333333333331,131.53846153846158,634.5775401069519,290.50267379679144,343.5989304812834,588.2733333333333,286.61333333333334,301.20666666666665,768.7810945273633,356.19,416.22388059701484,2288.0,1970.0,2463.0,2717.0,58.96779300000001,11.302013,27.379022999999997,49.894775,48.051884,28.27001,2.3324091,25.285109,56.188340000000004,11.366614,1.1590908000000002,22.377434,12.632280999999999,26.876922999999998,1.8394720000000002,26.876922999999998,61.194138,11.199425999999999,8.3394985,31.922646000000004,23.383229999999998,26.189989999999998,29.95257800000001,56.349959999999996,10.588756,26.179804,44.41357,44.226677,31.920012,2.3297484,32.799324,62.59655400000001,11.230339,4.513986,36.93589,22.871702,24.321351999999997,24.321351999999997,,62.7576,40.201305,276.3117,7.778722999999999,18648728.0,0.24493968,292.6674,275.036,1.5215001
2019-03-25,704.0552486187845,1020.4,1037.3268292682926,472.86341463414635,1301.7121951219513,968.2536585365854,371.1933701657459,715.229268292683,396.67980295566497,321.14146341463413,657.0975609756098,286.6,370.06341463414634,632.4585365853659,746.1302083333335,355.97837837837835,411.13829787234044,1334.4536585365856,673.2439024390244,660.780487804878,1537.0536585365853,796.6195121951221,739.8975609756097,997.45,550.135,442.97044334975374,500.7828282828283,215.70103092783503,234.93827160493828,1216.734375,594.2447916666666,621.9375,1038.8692810457517,511.64052287581706,526.7516339869281,1275.3951219512194,584.3578431372549,699.9170731707318,1924.0,1642.0,2053.0,2248.0,60.159572999999995,13.191709,15.658263,42.866673,34.97681,25.150011,2.3670287,22.992228,57.834015,13.469216000000001,0.8762974,21.002129999999998,11.68689,19.946108,3.1114688,19.946108,63.22291,13.275476999999999,4.098827,26.186539,16.982672,23.510008,25.770203,57.646190000000004,12.634414999999999,10.206133,34.527744,26.242511999999998,25.659996,1.7327691000000005,26.89475,64.01545,13.125781,2.2562813999999998,30.323679,17.520266,20.971994,20.971994,,67.55523000000001,48.369553,274.2558,6.8191724,10942702.0,0.82162267,287.1365,277.4876,1.2971694
2019-03-26,710.7900552486187,1037.5414634146339,1061.3529411764703,478.89705882352933,1311.406862745098,981.563725490196,378.414364640884,727.1804878048779,403.2167487684729,326.619512195122,665.8048780487803,290.38536585365847,374.8731707317073,648.5637254901961,753.3937823834196,359.31891891891894,417.1957671957672,1353.3627450980389,680.8039215686274,672.0735294117648,1554.0292682926831,803.5512195121951,750.1609756097562,992.4292929292931,552.8071065989849,439.2089552238806,506.01522842639605,211.23469387755105,233.0975609756097,1243.2105263157896,614.7473684210528,628.0315789473684,1046.326797385621,516.7712418300654,529.0718954248366,1298.4975609756098,595.6487804878049,709.8,2554.0,2210.0,2762.0,3059.0,67.00168599999999,10.0432825,28.498098,44.235786,45.988537,34.85999,1.9010835,32.215412,64.666954,9.7914915,3.1829016,24.806007,15.523951,26.496741999999998,2.2505481,26.496741999999998,69.25314,10.020214,6.3886356,22.230038,16.748877,26.859990999999997,30.44227,60.62457,9.928596,11.214157,30.567019000000002,24.955675,28.699995,1.1626768,30.725624,68.82929,10.161847999999999,5.115119,30.490123999999998,19.998566,28.653703999999998,28.653703999999998,,56.809658,52.31697,268.7653,4.440221,18223954.0,0.5779588999999999,284.65332,275.0018,2.5824366000000003
2019-03-27,722.0666666666667,1062.6,1069.75,480.60784313725486,1323.2892156862745,993.3529411764706,384.03333333333336,734.6585365853657,409.3399014778325,329.03902439024387,679.3853658536585,296.07804878048785,382.77073170731705,659.6470588235294,766.5,363.2,427.1176470588235,1375.3891625615765,691.2463054187192,683.6502463054188,1566.3902439024394,807.4585365853659,758.3951219512195,1002.5505050505052,558.2131979695431,443.30348258706476,514.6565656565657,220.30208333333331,237.0,1265.6596858638745,626.9214659685864,638.2303664921466,1076.525974025974,531.8636363636364,544.2207792207794,1324.4439024390244,610.8578431372549,724.1024390243903,2605.0,2256.0,2820.0,3125.0,53.55200600000001,7.0019836,20.29499,31.73646500000001,32.871323,18.0,0.9493825,17.560326,55.489697,6.6029089999999995,0.36448969999999997,9.700857000000001,5.3373356,6.704961999999999,0.36332402,6.704961999999999,49.96869,6.929280800000001,4.673811,17.81297,13.03773,11.489997,14.820326999999999,46.37793,7.123449000000001,3.364931,19.617641,12.941133500000001,9.669004,0.8318042,11.633224,57.013119999999994,6.9675117,1.7868203,13.466072,8.390265,8.032784,8.032784,,77.6804,71.75356,271.74316,5.5783505,10208629.0,0.78421134,282.43268,272.8198,1.32536
2019-03-28,724.6759776536313,1055.590243902439,1074.4803921568628,485.77073170731705,1323.9656862745098,993.6764705882354,385.4972067039106,725.2341463414633,403.09359605911334,324.64878048780486,670.9268292682926,292.23414634146343,378.20975609756096,659.4803921568628,770.203125,363.6918918918919,430.4491978609625,1371.4532019704436,685.9261083743843,685.0640394088671,1573.9121951219513,808.1268292682927,765.1951219512197,1008.7806122448981,559.4183673469388,443.96,508.1055276381909,217.3762376237624,238.24691358024688,1241.8020833333333,617.3333333333334,623.8229166666666,1069.5844155844156,530.5974025974026,538.5584415584416,1328.360975609756,605.4019607843137,727.4536585365854,3813.0,3343.0,4179.0,4678.0,67.822754,5.4510207,43.420486,53.886306999999995,63.0024,26.430006,1.3889972,25.368676999999998,65.12958499999999,5.165546,4.849076,25.355528,17.141855,17.450697,1.2633613000000001,17.450697,71.966606,5.1464725,14.672671,35.356133,30.258290999999996,19.44,24.83607300000001,61.47153,5.17747,20.065561,43.039467,38.601006,22.640009,1.2965883,25.617539999999998,69.396194,5.6394057,8.970258,34.990215,25.435238000000002,17.454752,17.454752,,40.838345000000004,27.35237,273.86426,6.5454550000000005,12700626.0,0.6798142,285.2118,272.89612,1.3910886
2019-03-29,746.5222222222222,1074.4634146341464,1109.5098039215686,506.07804878048785,1361.2146341463415,1017.609756097561,402.1277777777778,732.2439024390244,408.79310344827593,326.10731707317075,671.209756097561,291.0536585365854,379.7268292682927,677.3560975609756,804.0680628272252,379.0543478260869,445.4095744680851,1424.7598039215686,716.6078431372549,707.6225490196077,1616.7560975609756,827.7853658536584,788.5024390243902,1044.111111111111,579.7171717171718,458.6534653465346,532.5075376884422,233.75,254.1375,1295.303664921466,652.265625,643.9166666666666,1098.2922077922078,550.9155844155844,546.8961038961039,1384.351219512195,628.2487804878049,757.3365853658537,6871.0,6095.0,7619.0,8609.0,66.97559,7.406971,38.231297,51.487507,57.58751700000001,23.289995,1.4984636999999998,22.983187,65.0525,7.158371400000001,6.471717400000001,31.644825,21.737331,22.342522,1.6269850000000001,22.342522,67.92081999999999,7.1721710000000005,18.09735,37.767612,34.265198,22.359991,27.23916,60.452427,7.2311378,22.610243,38.655636,38.364426,22.890009,1.4172223999999998,25.42231,69.31666,7.4970490000000005,8.528286,36.04927,25.656406,23.390234,23.390234,,36.24022,32.194309999999994,274.37597999999997,6.7728850000000005,15657349.0,0.67479813,286.6223,276.03293,1.1909707
2019-03-30,573.3277777777778,794.8146341463415,866.5196078431372,427.81951219512194,1051.1024390243902,813.1170731707318,300.45,488.15609756097564,280.9458128078818,208.8390243902439,466.00975609756097,200.99024390243903,264.51219512195115,503.4,593.2198952879581,287.9782608695652,322.0695187165776,1103.0634146341465,553.6,549.5512195121951,1288.9219512195125,640.6292682926829,647.8585365853659,773.8282828282828,443.32323232323233,326.26732673267327,390.06565656565664,177.01020408163262,194.0125,852.796875,421.53125,434.75520833333326,788.0909090909091,398.8181818181818,388.7597402597403,1027.4585365853661,451.83333333333326,578.9121951219512,5319.0,4698.0,5873.0,6614.0,60.50115600000001,10.729297,35.11773,51.522377,55.108826,23.390009,1.2451941,20.522867,60.96021700000001,10.155974,1.1278863000000001,18.900484,10.784928,16.48633,0.67205197,16.48633,60.22498,10.7843485,8.948079,26.00677300000001,20.776283,20.799992,24.916432999999998,54.60621999999999,10.576360000000001,11.13096,35.70059600000001,27.601698,20.81,1.0937363000000002,22.42333,62.849277,10.820069,3.8064672999999996,29.498478000000002,18.410162,18.252857000000002,18.252857000000002,,55.7201,44.44166,273.7569,6.471148,19955662.0,0.31934196,289.5859700000001,274.06958,1.257527
2019-03-31,463.6723163841808,691.2238805970151,674.34,336.745,823.3781094527362,631.5373134328357,186.01129943502826,388.6218905472637,225.2713567839196,164.45771144278606,406.5074626865672,180.23880597014926,225.8009950248756,385.7363184079602,435.5322580645162,223.30508474576268,226.15300546448086,870.2039800995026,432.01990049751237,438.23880597014926,1127.0149253731342,580.2487562189054,546.223880597015,577.6443298969073,328.22680412371136,245.72222222222226,256.95360824742266,119.83333333333331,131.53846153846158,634.5775401069519,290.50267379679144,343.5989304812834,588.2733333333333,286.61333333333334,301.20666666666665,768.7810945273633,356.19,416.22388059701484,4464.0,3928.0,4910.0,5514.0,63.250553000000004,10.356879,24.238506,49.2497,45.195984,26.930006,1.5925889,24.163342999999998,60.794353,10.077957000000001,1.5674762,21.45188,12.477996000000001,22.443642,1.4353827,22.443642,63.140896,10.320043,5.3442793,25.403131,17.571964,26.89000900000001,29.966034000000004,56.28550300000001,10.128089,10.472583,34.6043,26.516262,26.430006,1.3946985,27.537264,65.538414,10.37906,3.98967,34.499905,21.230894,24.634033,24.634033,,58.357569999999996,47.472744,275.20813,7.1926703,20138176.0,0.12115297,291.63284,274.35144,1.6460929
2019-04-01,704.0552486187845,1020.4,1037.3268292682926,472.86341463414635,1301.7121951219513,968.2536585365854,371.1933701657459,715.229268292683,396.67980295566497,321.14146341463413,657.0975609756098,286.6,370.06341463414634,632.4585365853659,746.1302083333335,355.97837837837835,411.13829787234044,1334.4536585365856,673.2439024390244,660.780487804878,1537.0536585365853,796.6195121951221,739.8975609756097,997.45,550.135,442.97044334975374,500.7828282828283,215.70103092783503,234.93827160493828,1216.734375,594.2447916666666,621.9375,1038.8692810457517,511.64052287581706,526.7516339869281,1275.3951219512194,584.3578431372549,699.9170731707318,2926.0,2544.0,3180.0,3537.0,57.62735,12.944279,16.44158,43.92053,36.156459999999996,27.22999,1.5477312,23.366714,56.184925,13.036384,0.56118697,15.784973999999998,8.704395,19.292475,1.7399346999999998,19.292475,56.4319,12.943605999999999,2.534573,22.639349,13.873529999999999,24.039998999999998,25.420855,53.177364000000004,12.41095,9.530624000000001,36.35487,26.667690000000004,28.709996999999998,1.6707436000000002,28.793077,61.295531999999994,12.949302000000001,1.449991,27.043573,15.193385000000001,22.370794,22.370794,,78.18982,53.089397,275.48642,7.3280066999999995,18908342.0,0.15024301,289.81342,277.64243,1.8979473
2019-04-02,710.7900552486187,1037.5414634146339,1061.3529411764703,478.89705882352933,1311.406862745098,981.563725490196,378.414364640884,727.1804878048779,403.2167487684729,326.619512195122,665.8048780487803,290.38536585365847,374.8731707317073,648.5637254901961,753.3937823834196,359.31891891891894,417.1957671957672,1353.3627450980389,680.8039215686274,672.0735294117648,1554.0292682926831,803.5512195121951,750.1609756097562,992.4292929292931,552.8071065989849,439.2089552238806,506.01522842639605,211.23469387755105,233.0975609756097,1243.2105263157896,614.7473684210528,628.0315789473684,1046.326797385621,516.7712418300654,529.0718954248366,1298.4975609756098,595.6487804878049,709.8,3110.0,2710.0,3387.0,3773.0,61.74737,12.551774,40.02065,59.23396999999999,63.07386999999999,40.14001,1.9968593000000001,35.380924,61.104702,12.089276,7.3578277000000005,23.394320999999998,18.133892000000003,28.882193,1.4295794,28.882193,60.92725,12.3191,13.617655,32.60669,27.974746999999997,32.489994,35.120895000000004,55.947403,12.045598,19.13004,42.35478,37.49672,36.839993,1.95019,39.039455,64.16714,12.630975,10.8397,33.404003,26.094746,33.068577000000005,33.068577000000005,,68.84498,52.84417,275.6285,7.404876,19127348.0,0.79712826,290.18906,277.2036,1.67395
2019-04-03,722.0666666666667,1062.6,1069.75,480.60784313725486,1323.2892156862745,993.3529411764706,384.03333333333336,734.6585365853657,409.3399014778325,329.03902439024387,679.3853658536585,296.07804878048785,382.77073170731705,659.6470588235294,766.5,363.2,427.1176470588235,1375.3891625615765,691.2463054187192,683.6502463054188,1566.3902439024394,807.4585365853659,758.3951219512195,1002.5505050505052,558.2131979695431,443.30348258706476,514.6565656565657,220.30208333333331,237.0,1265.6596858638745,626.9214659685864,638.2303664921466,1076.525974025974,531.8636363636364,544.2207792207794,1324.4439024390244,610.8578431372549,724.1024390243903,2864.0,2489.0,3111.0,3457.0,62.588786999999996,12.021562,37.06178,53.113994999999996,57.50004000000001,45.760006,1.8410546000000003,43.064518,61.87209,11.366391,4.5418652999999996,21.826382000000002,15.059439000000001,35.34643,1.2835861000000002,35.34643,61.38814,11.913388000000001,8.995183,28.552565,22.146755,37.85999,43.618041999999996,55.69908,11.674686999999999,15.796581,35.49592600000001,31.242577,38.510006,1.7862262999999998,39.38351,65.54575,11.973966,8.52469,34.368763,24.740807999999998,44.871959999999994,44.871959999999994,,65.96236,55.155487,276.53174,7.880816,18129280.0,0.52788484,291.0562,278.59772000000004,2.3216136
2019-04-04,724.6759776536313,1055.590243902439,1074.4803921568628,485.77073170731705,1323.9656862745098,993.6764705882354,385.4972067039106,725.2341463414633,403.09359605911334,324.64878048780486,670.9268292682926,292.23414634146343,378.20975609756096,659.4803921568628,770.203125,363.6918918918919,430.4491978609625,1371.4532019704436,685.9261083743843,685.0640394088671,1573.9121951219513,808.1268292682927,765.1951219512197,1008.7806122448981,559.4183673469388,443.96,508.1055276381909,217.3762376237624,238.24691358024688,1241.8020833333333,617.3333333333334,623.8229166666666,1069.5844155844156,530.5974025974026,538.5584415584416,1328.360975609756,605.4019607843137,727.4536585365854,3075.0,2679.0,3348.0,3729.0,69.56851999999999,12.242199000000001,27.470812,48.208477,47.24307,48.45998,1.9732183999999997,39.288937,65.55945,11.8607645,3.9603879999999996,24.761345000000002,16.126793,35.577686,1.5863143999999998,35.577686,69.72391,12.065288,7.748359700000001,26.082176,19.854673000000002,37.739994,43.486736,60.825428,12.0876,19.553728,36.12733,34.578552,43.979991999999996,1.8483943999999999,44.101612,71.66688,12.232231,6.4672730000000005,33.258156,22.512836,40.213122999999996,40.213122999999996,,68.851074,58.583434999999994,278.49316,9.089959,13871869.0,0.67312986,289.53378,277.0593,2.6291366000000003
2019-04-05,746.5222222222222,1074.4634146341464,1109.5098039215686,506.07804878048785,1361.2146341463415,1017.609756097561,402.1277777777778,732.2439024390244,408.79310344827593,326.10731707317075,671.209756097561,291.0536585365854,379.7268292682927,677.3560975609756,804.0680628272252,379.0543478260869,445.4095744680851,1424.7598039215686,716.6078431372549,707.6225490196077,1616.7560975609756,827.7853658536584,788.5024390243902,1044.111111111111,579.7171717171718,458.6534653465346,532.5075376884422,233.75,254.1375,1295.303664921466,652.265625,643.9166666666666,1098.2922077922078,550.9155844155844,546.8961038961039,1384.351219512195,628.2487804878049,757.3365853658537,2957.0,2572.0,3215.0,3576.0,71.45994,11.869133999999999,29.54897,45.08469,47.276306,30.67000800000001,1.3660642,28.312464000000002,68.11735,11.295159,4.318688400000001,20.072495999999997,13.962693,23.511276000000002,0.75088304,23.511276000000002,80.403336,11.861918,8.029633500000001,25.944060999999998,20.008286,27.709996999999998,30.533995,66.28316,11.756469000000001,10.875115,31.007626000000002,24.928326000000002,29.0,1.2026671999999998,29.631788,74.79411,11.779811,5.9886074,27.276329999999998,19.027067000000002,25.389769,25.389769,,62.61030600000001,54.87565,279.4573,9.668224,2891529.2,0.95905846,283.01816,280.5518,2.1468697
2019-04-06,573.3277777777778,794.8146341463415,866.5196078431372,427.81951219512194,1051.1024390243902,813.1170731707318,300.45,488.15609756097564,280.9458128078818,208.8390243902439,466.00975609756097,200.99024390243903,264.51219512195115,503.4,593.2198952879581,287.9782608695652,322.0695187165776,1103.0634146341465,553.6,549.5512195121951,1288.9219512195125,640.6292682926829,647.8585365853659,773.8282828282828,443.32323232323233,326.26732673267327,390.06565656565664,177.01020408163262,194.0125,852.796875,421.53125,434.75520833333326,788.0909090909091,398.8181818181818,388.7597402597403,1027.4585365853661,451.83333333333326,578.9121951219512,3276.0,2859.0,3574.0,3987.0,87.598206,9.98088,42.210964000000004,55.03794,62.635585999999996,25.319998000000002,1.9499546000000003,22.338217,85.30847,9.523334,1.2564116,16.82986,9.810363,17.624786,1.3852608999999998,17.624786,91.764534,9.922014,6.702369,18.47152,15.034545000000001,19.869997,22.179022,80.01988,9.962373,5.831633,24.084238,17.266598000000002,21.169994,1.3695765,23.040125,89.970924,9.920627,2.360928,27.182652,16.060244,20.314922,20.314922,,54.91871999999999,55.396954,278.15244,8.831466,7300164.0,0.8365657,284.4688,278.13855,1.4947793
