,D_PM10K_mean_nn_PRED_random_state_1,D_PM10K_mean,D_PM10K_mean_nn_PRED_random_state_2,D_PM10K_mean_nn_PRED_random_state_3,D_PM10K_mean_nn_PRED_random_state_4,D_PM10K_mean_nn_PRED_random_state_5,D_PM10K_mean_rf_PRED_random_state_1,D_PM10K_mean,D_PM10K_mean_rf_PRED_random_state_2,D_PM10K_mean_rf_PRED_random_state_3,D_PM10K_mean_rf_PRED_random_state_4,D_PM10K_mean_rf_PRED_random_state_5,N_PM10K_mean_nn_PRED_random_state_1,N_PM10K_mean,N_PM10K_mean_nn_PRED_random_state_2,N_PM10K_mean_nn_PRED_random_state_3,N_PM10K_mean_nn_PRED_random_state_4,N_PM10K_mean_nn_PRED_random_state_5,N_PM10K_mean_rf_PRED_random_state_1,N_PM10K_mean,N_PM10K_mean_rf_PRED_random_state_2,N_PM10K_mean_rf_PRED_random_state_3,N_PM10K_mean_rf_PRED_random_state_4,N_PM10K_mean_rf_PRED_random_state_5,O_PM10K_mean_nn_PRED_random_state_1,O_PM10K_mean,O_PM10K_mean_nn_PRED_random_state_2,O_PM10K_mean_nn_PRED_random_state_3,O_PM10K_mean_nn_PRED_random_state_4,O_PM10K_mean_nn_PRED_random_state_5,O_PM10K_mean_rf_PRED_random_state_1,O_PM10K_mean,O_PM10K_mean_rf_PRED_random_state_2,O_PM10K_mean_rf_PRED_random_state_3,O_PM10K_mean_rf_PRED_random_state_4,O_PM10K_mean_rf_PRED_random_state_5,S_PM10K_mean_nn_PRED_random_state_1,S_PM10K_mean,S_PM10K_mean_nn_PRED_random_state_2,S_PM10K_mean_nn_PRED_random_state_3,S_PM10K_mean_nn_PRED_random_state_4,S_PM10K_mean_nn_PRED_random_state_5,S_PM10K_mean_rf_PRED_random_state_1,S_PM10K_mean,S_PM10K_mean_rf_PRED_random_state_2,S_PM10K_mean_rf_PRED_random_state_3,S_PM10K_mean_rf_PRED_random_state_4,S_PM10K_mean_rf_PRED_random_state_5,W_PM10K_mean_nn_PRED_random_state_1,W_PM10K_mean,W_PM10K_mean_nn_PRED_random_state_2,W_PM10K_mean_nn_PRED_random_state_3,W_PM10K_mean_nn_PRED_random_state_4,W_PM10K_mean_nn_PRED_random_state_5,W_PM10K_mean_rf_PRED_random_state_1,W_PM10K_mean,W_PM10K_mean_rf_PRED_random_state_2,W_PM10K_mean_rf_PRED_random_state_3,W_PM10K_mean_rf_PRED_random_state_4,W_PM10K_mean_rf_PRED_random_state_5
2020-01-03,36.25232866616144,51.0625,0.16022487783777456,35.403737052769124,36.77638788556902,35.650201634255474,42.99060362172548,51.0625,40.419246760498105,42.62653120740792,40.0578656985691,40.933691102300486,25.593173943101323,33.487500000000004,28.13336614257057,27.32177463728786,26.632675500558015,26.68235333318547,33.35885567018529,33.487500000000004,33.744240257485586,31.622225910339168,32.12569297438673,33.31173577205806,40.446011470907116,36.85416666666666,40.09705078661706,39.6734734854487,40.092824811377994,40.599065335375904,44.03514756880025,36.85416666666666,46.67681297168108,42.269453111614254,43.08893443061568,43.16233811327561,46.42016304096435,57.458333333333336,47.16808481705859,50.14331439073914,48.49743824233947,51.20028783991019,57.10116784248736,57.458333333333336,59.54492994528618,59.73103877615442,57.37755130772007,58.873835169402334,35.13491890631034,37.87083333333333,35.33005729486076,32.990920552966614,37.96747742661424,38.54858721537564,43.06093009938728,37.87083333333333,42.38091510653018,43.28976329164523,43.70630932480853,43.039233294127314
2020-01-04,30.61610862640559,43.0375,0.15757499573803005,29.834571238747507,30.100044502933766,29.53159001819225,42.30083001154989,43.0375,39.20504962520645,39.760817283589724,39.940043769943095,39.158783341572004,19.175968322172352,29.391666666666666,15.480852342470504,17.128097057400563,16.851914403920592,15.769287518791325,19.4290939864271,29.391666666666666,18.220106278648885,18.592828343705197,18.140619545406604,18.355673259640263,26.780877777623083,36.50833333333333,27.81659656497688,26.859332962479062,28.913587148387897,28.532538167228832,37.400676665058285,36.50833333333333,37.29545049745576,34.98037968869987,35.46254924225881,35.81576433251976,29.706728423901687,52.2875,28.609011111178226,29.89294084617127,30.76733063898726,31.047651065720352,36.59593871547384,52.2875,36.559114909086986,37.158573877491264,38.3380104886207,38.50060649814657,22.96102846946813,39.00416666666667,24.16487937550491,23.231725035092026,27.21148208569349,27.29373539141293,26.88411836223344,39.00416666666667,24.920301259185294,26.130609931217833,26.69372145265858,26.492157209739773
2020-01-05,26.081662147809027,16.054166666666667,0.16022487783777456,23.638506101557482,25.495283615555696,24.35692314312353,30.1134555652155,16.054166666666667,29.447838038413614,30.311069965430196,30.000578977636124,29.851163944578907,18.80861558202706,7.3625,14.578644541572231,15.279373254266137,17.353870423731333,15.16650029310344,17.699199449345727,7.3625,17.46771835924392,17.414728473484345,17.293135242578828,17.638780799173393,18.01742062767513,16.391666666666666,17.751876898743397,14.347148786368665,17.01786204028268,16.594816582271314,27.016512383223937,16.391666666666666,24.632901243869863,25.987047468102084,22.636050643179914,23.4430326814511,16.64146861878562,13.620833333333335,16.0935385667122,17.831636019189652,16.499351661510875,15.860724227054606,21.10757899622135,13.620833333333335,19.574542714803318,20.483278481829156,19.901787799873745,21.349101550414318,12.08653701814113,12.325,11.714649651849552,17.790055472574487,15.022770715043059,12.87639643926387,19.520265132156894,12.325,18.967469474028025,18.465490801562577,18.546684306328057,18.987009291073473
2020-01-06,35.89169787689216,28.991666666666664,0.16022487783777456,37.72671934476761,36.4349629642981,36.5672853883724,46.08138580708312,28.991666666666664,43.08673608312984,42.047075025185265,42.90670104582919,43.44350786944538,24.446073790120302,20.25,28.108407709983606,26.29629001540213,24.271422554330407,25.244446252336157,29.16984627113527,20.25,28.861517161567313,28.437367449828262,30.145773003325186,28.195074662425977,36.282998916554675,30.554166666666664,35.70753173890584,36.5227642311395,36.01250120483059,35.205483457359776,44.82440755817311,30.554166666666664,45.79118306126744,44.50223584940887,44.89403616617303,42.732612791606535,40.66605665139565,31.73333333333333,43.98713286287537,45.8296349578264,51.26195222090632,48.54274597035674,49.685059228739256,31.73333333333333,50.87933039504781,49.43899382254224,47.722849729371895,50.334035888964834,31.0223118387998,25.129166666666663,35.54938516722951,33.85353437189028,37.50302026720867,37.15246326055281,35.003322453683296,25.129166666666663,33.19743954283484,35.01301138877838,34.96722127491653,35.14480285291208
2020-01-07,38.55850319554178,53.9,0.16022487783777456,38.28588381844792,37.7131806709534,37.96998789831225,48.81434600087412,53.9,49.963906894841294,46.32350438907685,47.404494940360586,45.090438558821226,28.02360735630571,36.19583333333333,30.321393482384526,28.68600983830983,28.632555763627668,28.488394989021,35.98096202426045,36.19583333333333,35.01081267852519,34.94951450892859,33.39523725786591,35.467143474927845,45.59185470302976,53.5125,45.67826787235947,43.579100351744,47.65738709282769,48.18267334337092,47.18310709704001,53.5125,49.05822100919913,46.7927846709577,48.48611007790942,44.89148917147668,42.46163853500965,58.19583333333333,44.127526222082345,45.535684895228506,48.4891521474898,47.557408731604596,47.9380489202977,58.19583333333333,49.474037000114315,48.64820461035041,49.70818486340052,49.56451629840068,33.887032818006595,44.45454545454545,34.21495475334619,32.26972366232974,37.402866490608986,37.961799594420384,44.256168006147384,44.45454545454545,44.598073514448494,45.02656562567877,45.188580238115634,43.635745047710564
2020-01-08,39.564049415156965,46.2695652173913,0.16022487783777456,38.922278987528465,39.92376039883359,39.633151068012374,41.78805549924612,46.2695652173913,39.21203339254991,40.04584901474789,38.74076816858739,40.36764539954995,26.37309576374026,35.18333333333333,30.917694398698213,28.24937651818876,27.876233625956097,28.244343054075795,35.45606452621453,35.18333333333333,34.46656312680377,33.759773150778635,35.80555980790045,34.58453874007935,51.83795773221223,46.52916666666667,50.822832490549914,48.94874394601181,52.33336047866999,55.31613602129145,45.57205367601455,46.52916666666667,47.85842608676045,46.6554754930255,45.98805645537457,45.19221781204906,40.91327738209505,58.22916666666666,42.15827705578163,43.91962968172594,48.45034219506772,46.13379650461209,48.76089342983405,58.22916666666666,49.874579457958404,48.84181215826747,48.742465666971924,50.34310226083296,32.129190076959546,43.82916666666667,33.3545020734608,31.6127870063817,37.13338983757707,35.84984294099589,40.43134368680068,43.82916666666667,41.040959351825116,41.56420304133362,41.49564312984332,41.221966434039196
2020-01-09,34.77240731879229,67.96249999999999,0.16022487783777456,34.86658872148306,36.40288762282731,35.17457165348148,41.72583662592967,67.96249999999999,38.17512219832085,40.660211321400155,41.18719024228838,39.4159553980246,26.08937991737761,48.12083333333334,27.72464717825873,27.101771931130692,27.63114960143608,27.133653293004958,31.961690929982254,48.12083333333334,31.37068326383007,31.225504079406207,32.13468077586162,31.95040852687495,44.36470428363188,73.75833333333334,44.71038977601504,42.390187625562106,45.856830835831346,47.80219765775874,47.14702976719394,73.75833333333334,48.08317870362458,48.53036168815347,47.426828413046515,44.54587734337422,38.74190386253738,64.4375,41.164284723829894,42.44741008021896,45.60116858629189,45.43363688447292,47.07014275597587,64.4375,48.682473084494006,48.90964667733885,49.32705302564285,49.399636055966354,32.047572529648455,57.53333333333333,32.4280273034785,30.173875075799756,36.58517935587524,36.59187036133548,39.034808180978466,57.53333333333333,40.52114946102302,40.948523332149094,40.22792288232253,39.67490758472227
2020-01-10,38.972474587220965,52.40416666666667,0.16022487783777456,37.84010620686068,38.426893538671955,38.53233402345872,42.88971338337588,52.40416666666667,42.196549374055174,42.64082324352837,42.18127965910653,41.740759187493616,29.483831886497732,42.30833333333333,31.86984698323507,29.83626600611236,29.71738829305602,29.48023343724185,31.795002501665007,42.30833333333333,31.498972214968017,30.31886127759869,30.434345155750044,31.754253081474666,46.676541249563066,51.10416666666666,47.771445045654,45.38545527060877,48.949438488639274,52.818632662461255,47.85093227535828,51.10416666666666,48.76425526064213,49.11242790641378,49.593710107022616,46.357584584071226,41.40755748799905,63.958333333333336,41.38936605369962,43.67588903288956,44.15720930818085,45.29143526732258,53.45481135265697,63.958333333333336,54.125822507130025,53.24473494471765,53.90708153899242,54.06105073110766,34.05413417268651,44.2875,35.764998813237355,32.00207603109387,37.74696532777474,37.759718817241904,40.709537223460785,44.2875,41.73605448431165,41.7734991196129,43.054141305481465,41.041326199622304
2020-01-11,30.490398050058747,42.15416666666667,0.15843499647798878,30.13437209943104,30.238762421707232,30.51357753103416,38.62945449794312,42.15416666666667,36.45492842966618,38.62826488498125,37.8018241314662,38.47171708798658,20.127304448722995,26.558333333333334,20.493877011550428,19.187849587885275,20.147313370351462,19.148525228877713,20.19551310751775,26.558333333333334,19.35391722812087,18.608976802121735,20.085433419113457,20.112587134350814,33.11672737333402,41.375,32.6629073666641,30.990105464760735,33.98789308313508,33.77891392784168,38.12555254139137,41.375,38.80086708742806,34.306001674482914,36.05191290062277,32.97216502035367,28.071530946119687,51.21666666666667,30.27340027783182,29.158482373424174,33.34390863677803,30.8509387395685,27.77712979749734,51.21666666666667,28.33342136093074,28.136289455420545,29.015521984452803,27.69606741306701,20.92906653599532,33.5,22.467144496670304,22.009636885521353,24.861109369086122,23.634991557692807,21.910305300800424,33.5,21.137409341477973,21.621822761794963,22.117463704986402,21.550235758315036
2020-01-12,33.683790139716095,29.2125,0.16022487783777456,31.904908031556467,30.443616677929967,32.521115876613585,37.34368789751462,29.2125,36.14113093476991,37.78678730057971,35.5927114959115,36.732818320988784,25.440342282215532,22.9125,26.017261966250643,24.23923365228797,25.440868975738567,24.673085806515804,27.757406283499513,22.9125,28.438560415453868,28.666786542828895,28.846154777040084,27.294958862090212,37.81921768725657,28.695833333333336,38.06524995611397,36.940589442280036,40.05107054732295,39.39674569673405,44.517861458638464,28.695833333333336,44.65146689355966,45.591713790631914,44.83589321188072,43.48634600919913,35.002602642015766,35.24583333333333,38.0122932841479,39.59861248292731,39.96895312428829,40.03286138281026,44.99958524531027,35.24583333333333,44.138066564094636,46.21598126891978,47.822748533994194,44.56755565535006,27.094021301924975,27.05,27.36710573785934,29.51600403720178,29.39522015489542,28.106311236286,35.91533623691268,27.05,35.04238285581032,35.800986885352046,35.68153770238249,34.51911681502392
2020-01-13,38.127722031031425,59.8125,0.15172406904202046,37.86598403251792,37.524386426935564,37.89296220066564,41.9855181411842,59.8125,39.6060610681151,40.021640204650154,39.10235038058835,40.46648592534361,27.26673747882798,35.96666666666667,29.981232603777407,27.8823786528004,27.950104570761443,26.93290295319161,35.19040712707431,35.96666666666667,34.10128923911737,33.70108785473785,33.31034070616882,35.34557436417749,44.271220415964045,60.58095238095238,44.28176371214127,41.71285180668966,45.09631252628129,46.14764489374762,46.316225215806035,60.58095238095238,47.58349070015633,47.26579419638638,47.01245584169618,45.55931658850407,39.90011573959443,58.845454545454544,42.64638720044612,44.06559005741656,47.111259861526186,46.79084092268522,51.16165491522368,58.845454545454544,51.80985210437708,49.57074342264523,50.24575769398178,52.079525519624276,33.28513874635677,43.67916666666667,35.931040403945076,32.21135324148435,38.79292084923547,38.50659427526077,42.98047364517971,43.67916666666667,41.88141276411498,43.55523309377257,43.984127104965445,42.781865791738205
2020-01-14,41.50877797585612,48.01666666666667,0.16022487783777456,40.8670849055642,39.6330008308262,40.3355059692735,38.87307016632358,48.01666666666667,36.25829569018945,38.4918983390452,36.52474075727514,36.75680421256985,28.74293970877691,48.72083333333333,30.15062291800441,27.96944139373718,27.65564143694068,28.20180227362339,33.16466908820346,48.72083333333333,32.478228976925855,32.85573076524171,33.024131277056256,30.92871351033833,34.60092675916044,49.59583333333333,33.368508464187926,34.322251542407415,36.45614343846286,36.30026420074961,39.493910778366356,49.59583333333333,37.37936874857599,38.43527685074429,37.623114037935736,35.499593868193195,39.070937300983125,46.85,36.765227851126845,41.82579340980723,37.48960517839154,40.02275408467732,38.171442925992594,46.85,37.18547363393139,37.366211299459366,38.1431942619126,35.788537950339474,33.7457083720232,46.24583333333334,32.80967301687558,32.67536394507025,34.81738397785881,35.94755700207164,35.190712828311355,46.24583333333334,34.62531838397868,35.05613535253788,36.06549825171767,35.7285647819581
2020-01-15,43.363559397982925,45.67083333333333,0.16022487783777456,42.331095245499725,42.346683750652545,42.548817574410535,40.18567213090992,45.67083333333333,38.712553056087444,41.64072352092351,37.711165794853294,40.1713085260804,31.574202300287066,50.208333333333336,31.82731803668306,32.70104762823355,31.41179393948304,31.471168359489727,35.33984741612556,50.208333333333336,35.277391220238094,35.278440807629856,35.08992575306635,33.79147961159211,38.114048069366596,49.8125,36.71574296880466,36.47096587938194,39.67026481502163,39.30318345663144,41.34008998513247,49.8125,40.37738520923521,41.51177120954442,37.29295887168388,37.85976255411256,40.75812456770599,44.81666666666666,39.03512844769654,43.70476019045926,40.97761397401519,42.231265098764695,43.96356030206961,44.81666666666666,41.87557949964184,42.936001493911675,41.38772181559382,41.741823280151564,32.70577174255619,46.5875,30.761298187811285,31.201247132351494,33.80288064932678,33.87130180613774,36.37585378114996,46.5875,37.629047978678045,38.72120939496143,37.15037266830704,39.547363981900965
