,D_PM10K_mean_nn_PRED_random_state_1,D_PM10K_mean,D_PM10K_mean_nn_PRED_random_state_2,D_PM10K_mean_nn_PRED_random_state_3,D_PM10K_mean_nn_PRED_random_state_4,D_PM10K_mean_nn_PRED_random_state_5,D_PM10K_mean_rf_PRED_random_state_1,D_PM10K_mean,D_PM10K_mean_rf_PRED_random_state_2,D_PM10K_mean_rf_PRED_random_state_3,D_PM10K_mean_rf_PRED_random_state_4,D_PM10K_mean_rf_PRED_random_state_5,N_PM10K_mean_nn_PRED_random_state_1,N_PM10K_mean,N_PM10K_mean_nn_PRED_random_state_2,N_PM10K_mean_nn_PRED_random_state_3,N_PM10K_mean_nn_PRED_random_state_4,N_PM10K_mean_nn_PRED_random_state_5,N_PM10K_mean_rf_PRED_random_state_1,N_PM10K_mean,N_PM10K_mean_rf_PRED_random_state_2,N_PM10K_mean_rf_PRED_random_state_3,N_PM10K_mean_rf_PRED_random_state_4,N_PM10K_mean_rf_PRED_random_state_5,O_PM10K_mean_nn_PRED_random_state_1,O_PM10K_mean,O_PM10K_mean_nn_PRED_random_state_2,O_PM10K_mean_nn_PRED_random_state_3,O_PM10K_mean_nn_PRED_random_state_4,O_PM10K_mean_nn_PRED_random_state_5,O_PM10K_mean_rf_PRED_random_state_1,O_PM10K_mean,O_PM10K_mean_rf_PRED_random_state_2,O_PM10K_mean_rf_PRED_random_state_3,O_PM10K_mean_rf_PRED_random_state_4,O_PM10K_mean_rf_PRED_random_state_5,S_PM10K_mean_nn_PRED_random_state_1,S_PM10K_mean,S_PM10K_mean_nn_PRED_random_state_2,S_PM10K_mean_nn_PRED_random_state_3,S_PM10K_mean_nn_PRED_random_state_4,S_PM10K_mean_nn_PRED_random_state_5,S_PM10K_mean_rf_PRED_random_state_1,S_PM10K_mean,S_PM10K_mean_rf_PRED_random_state_2,S_PM10K_mean_rf_PRED_random_state_3,S_PM10K_mean_rf_PRED_random_state_4,S_PM10K_mean_rf_PRED_random_state_5,W_PM10K_mean_nn_PRED_random_state_1,W_PM10K_mean,W_PM10K_mean_nn_PRED_random_state_2,W_PM10K_mean_nn_PRED_random_state_3,W_PM10K_mean_nn_PRED_random_state_4,W_PM10K_mean_nn_PRED_random_state_5,W_PM10K_mean_rf_PRED_random_state_1,W_PM10K_mean,W_PM10K_mean_rf_PRED_random_state_2,W_PM10K_mean_rf_PRED_random_state_3,W_PM10K_mean_rf_PRED_random_state_4,W_PM10K_mean_rf_PRED_random_state_5
2020-01-03,41.62864686613129,51.0625,41.45840346671746,43.43953959997637,41.81795193397149,40.93566039999942,45.886674819418495,51.0625,45.598433036716386,44.21149177238883,45.683639032162006,46.578345021645035,29.503041908098155,33.487500000000004,30.43626758311573,32.060240119065796,32.377473865322216,27.15531393916961,35.32867215608466,33.487500000000004,32.02970743702784,35.716766400524854,37.216862753440196,35.374612869769116,44.21564338764784,36.85416666666666,41.96351701604664,44.540110694902225,43.31045935305038,42.43799046123138,45.591054891173634,36.85416666666666,45.63361418063209,43.18813785173158,45.93559230699855,42.90599313522126,50.80084872278271,57.458333333333336,48.90681965002624,52.11111600409547,51.67603401351787,52.11199797757458,58.87136742875177,57.458333333333336,58.06652942605565,58.510528614518144,57.60099257324799,58.66530520983642,39.76136566933687,37.87083333333333,33.90675144000693,42.19963444273214,36.90895870139005,37.47148651523191,45.87424548825357,37.87083333333333,46.13225725457406,46.59644306041179,46.042378074269465,43.976258946298024
2020-01-04,32.14946979013271,43.0375,32.77282951953615,33.59714976353929,31.148797140377965,32.016390055862814,38.350042421236175,43.0375,39.47103090407071,38.76767638453721,37.20183770549901,39.40068192604252,17.598049628485523,29.391666666666666,13.879993890437284,16.83982110864441,15.202194342008847,14.066140977725368,18.072777223961246,29.391666666666666,18.218327358656566,19.094858518275704,17.752327518033955,18.475159472027727,28.096141609001528,36.50833333333333,27.06941165445448,27.760076084980156,27.895771171812864,26.774112764876353,37.685707302188554,36.50833333333333,35.84915178811401,34.65317674162256,33.85833194930069,34.57807678446639,28.13925979842628,52.2875,30.77425191572511,30.79570443953907,31.02775591914479,31.44222385606259,36.598026693239326,52.2875,35.59805323874998,35.83495163808548,35.16819855510331,36.52389095488579,25.189090484126943,39.00416666666667,23.71734576153817,27.284685296958013,24.978265944643358,24.08666999200605,24.953935642534066,39.00416666666667,25.800833462262386,22.53282340152718,26.50212011116113,23.50321290745061
2020-01-05,27.11328079084435,16.054166666666667,27.823140476524728,27.9156216466924,25.902843696181154,27.762983721464877,28.682206186868687,16.054166666666667,27.405607989618414,27.66603211580087,26.943173083792562,26.75556645978475,16.43573546352857,7.3625,13.250248282165524,16.393613325274167,14.045908935587315,10.595528761850737,18.23276790816989,7.3625,17.0366639617246,17.90573118106661,17.661669439935068,16.82078419819226,17.142944850422587,16.391666666666666,18.811658479554676,19.837356625386587,19.527874205251994,17.979363729643225,24.22577458827405,16.391666666666666,24.237605968915346,25.15972851182633,22.779762207602342,22.763402840909098,14.388985848171137,13.620833333333335,17.801281420705514,16.273144875528644,18.837949965797037,18.773965103540906,20.59442080928076,13.620833333333335,20.447741016488216,21.090281551801667,20.673820395204622,21.80988977233517,9.706078309073186,12.325,17.987501993909987,12.651163965568983,16.1312391727271,14.392358618627954,19.856508768198136,12.325,19.433734180697222,18.204991874890826,18.036978812293412,19.027794190359497
2020-01-06,43.48623552015432,28.991666666666664,44.194388585442425,44.66559028033414,43.26335759345485,43.69529536642737,44.585030658693164,28.991666666666664,44.66676416531,44.54208568233692,45.67593898579633,44.681559854497394,29.44399495296768,20.25,30.678686927318775,36.667305541456265,32.44461294951966,25.849033512265198,31.85648772246273,20.25,31.03918962430987,31.195554596560843,33.010701406926394,31.274665732244806,41.44600361810217,30.554166666666664,39.31249495504738,41.686885942174285,40.65117336350531,38.32065196985434,46.5108672468735,30.554166666666664,45.433324651274646,45.14965135582011,45.918242933050735,45.79435159525931,45.684349382324,31.73333333333333,43.519137357315365,50.38384209202663,44.362241164330655,45.046284518446406,50.26062463123297,31.73333333333333,50.14428906090052,51.20420060183875,50.55649701618499,50.18664257655924,32.630686510191026,25.129166666666663,34.6361542973242,43.52644177776779,33.95339222774015,36.30960119009324,39.70160308951672,25.129166666666663,38.774619988245625,40.14531996920562,38.879748521127574,39.58821231617645
2020-01-07,45.311096689385224,53.9,46.751274957145505,45.816489624850504,44.36549140730189,43.673111078939144,51.42201205449643,53.9,51.31515089285713,49.913852707631854,51.54143676718161,51.018071247194186,32.593740227489754,36.19583333333333,35.03061130604389,35.81902285786658,36.27050045308542,33.13674802583289,38.99282444083694,36.19583333333333,38.76931934072872,39.037406755050505,39.311537049062046,37.7518609577922,49.42228123379211,53.5125,46.93490566865818,48.94041116027363,46.52901975441624,46.74932008403716,48.639783939229964,53.5125,50.86192314814812,48.982200036075064,49.3724601641414,46.90767569338341,48.861195235177036,58.19583333333333,47.679659067848405,50.388150901869565,49.79210225849718,48.89886104853425,53.602877474146204,58.19583333333333,54.04207679122574,55.59243533199053,54.32840981461006,52.78292898929776,37.86675010797429,44.45454545454545,35.35035722205818,41.7835301816447,37.79438078662155,38.34948390357537,46.92980680418435,44.45454545454545,46.75364613874953,48.667696947945835,47.04937559232026,47.405690249477736
2020-01-08,44.1578987821235,46.2695652173913,44.845476091528326,45.069531246816055,42.28223589239422,42.14176287593321,42.36447432323261,46.2695652173913,42.38188326783345,42.36636863462768,42.77880871063171,42.72052341169633,30.651985983512837,35.18333333333333,32.52522736483994,31.98975001616863,32.727538731352176,27.807152321746145,36.231940256733985,35.18333333333333,34.7354105654762,37.868285521885525,36.98241024531025,35.96716749639249,51.69534091363012,46.52916666666667,51.0188296577907,52.189182491723855,50.45146129078822,50.211861896467795,46.40397060190941,46.52916666666667,44.73357036187443,46.83819110320896,43.80248128156564,41.97707490379991,46.49879927109924,58.22916666666666,45.99563558513788,48.10126463329768,46.94600155633204,49.04986661732692,50.37007710237294,58.22916666666666,51.28581684126059,50.58590209320169,49.763482034327076,51.11540133527737,34.78489624540468,43.82916666666667,33.37286941352307,40.25908521535788,36.00972339320445,37.388740748681414,41.47489867147363,43.82916666666667,40.103203026857344,43.66815715901746,41.117529137422004,40.64646917627209
2020-01-09,39.77644705439548,67.96249999999999,39.54019268620608,40.272392546960454,38.237209327793074,39.07408270422674,40.327646474709255,67.96249999999999,41.38972305509094,41.04425144363916,40.9494563961992,40.649134073542214,27.60300274436744,48.12083333333334,28.658349456867228,30.43610717204937,29.26444727767568,27.994257013158663,35.86098800955989,48.12083333333334,33.993531513047145,36.39933825845227,36.532312148268396,32.606918969648376,45.59942058657624,73.75833333333334,42.764416289757754,43.81807965517393,44.169930907584934,44.24730685946933,47.088962322631076,73.75833333333334,46.490746347402585,48.29828835177168,46.103776770278316,43.781435449735476,43.328764596023376,64.4375,43.15011716389252,45.23484147084732,41.456708778384,44.04395608928822,49.14168495723279,64.4375,49.28294450548613,49.56421750986534,49.62217338640694,49.40135362148921,36.53053332572136,57.53333333333333,30.820926852759047,39.2652720800377,32.94881522757615,34.17959821902311,43.0643691265842,57.53333333333333,40.885303259590316,40.16529056637809,42.3611181715283,41.622664889903724
2020-01-10,40.63887026575076,52.40416666666667,40.25909103232971,42.644582425936704,39.959201860698336,40.5581865395075,40.83391816014617,52.40416666666667,41.115505990905156,42.03096469196665,40.73297647591345,41.62727324529862,29.039963359714807,42.30833333333333,31.33149604787707,31.467702342084618,31.630356920756242,28.582752920895626,30.980857073200553,42.30833333333333,30.471448659211163,32.28929011384857,32.785834680327305,31.627045034723075,47.23132054055571,51.10416666666666,45.04523347279756,46.27804303968163,46.304270716491075,44.20423232802051,46.551070866459646,51.10416666666666,46.33855564023167,49.96967120911499,47.961730486758576,46.28329198243884,44.74533371587065,63.958333333333336,43.63106549401042,45.1509948414678,44.777976317689905,45.25133041639748,54.2315465999278,63.958333333333336,53.83264641627657,53.564634672510124,53.87906401865882,54.2943436887639,38.55030452796683,44.2875,31.55565835754878,40.34148380766435,34.92819684508806,36.125504431208235,40.93468885387487,44.2875,40.271358963211064,38.94865738636365,40.76552914380181,39.7745253307971
2020-01-11,34.35676332175035,42.15416666666667,34.23631950450458,35.933167080317084,32.44200678792027,33.853566679117286,38.08389680961402,42.15416666666667,39.15988575119617,38.15978012629909,37.433761117481026,37.99703252337939,20.963230976883423,26.558333333333334,20.071757935330453,22.80795607830264,21.18631780383498,18.57562768478677,20.07089738893534,26.558333333333334,20.266023254469445,20.80117007475811,19.27006693706687,18.70796343721237,31.74062721050818,41.375,31.895126841253063,32.58856616126581,32.7932451486238,31.363136482365782,37.87793924220272,41.375,38.36034243247005,35.98091098244876,36.431403910888704,36.049952394116595,31.087908294687807,51.21666666666667,33.11707067262714,33.07248052652098,31.229323399753223,33.84523040098408,28.261015855348674,51.21666666666667,27.045111158396757,27.709908565951956,28.158772581251608,26.983136709747576,21.62457914806021,33.5,23.19472952993865,25.61785916606732,24.386805146099785,24.301432379392196,23.83656841988771,33.5,22.424605300838547,22.32746540987393,24.33746938828554,22.305288178110388
2020-01-12,37.574268802625674,29.2125,38.8147100008574,38.71156754586626,37.03521280139835,37.38678337537107,41.76343303714033,29.2125,42.8550698915107,40.39173194644865,42.71878779195081,42.015955647747326,28.48413817866636,22.9125,27.778849003327508,30.35026784020383,28.246107809505375,25.355076117997005,29.223988161441017,22.9125,29.231916667727692,31.940688283503004,29.219057567653778,29.64392373632809,41.642348682198914,28.695833333333336,39.694601665611344,42.46396155821826,41.30649149542869,41.01790093649283,45.07516495553335,28.695833333333336,46.06270882688162,46.19520617784996,44.612213884726415,45.384722866444534,41.79121957728969,35.24583333333333,42.13105288407649,43.30911678457423,41.17971012765722,43.301393472210286,47.89441627585378,35.24583333333333,45.97672012035034,47.611979467553354,48.9801277101371,47.96395632215008,28.66476974618528,27.05,30.974497404808865,33.151135584993256,30.99360683344231,31.345209556375163,35.61183227997491,27.05,35.26307958887517,38.36758593161068,37.83576122501322,36.54524027227879
